MACH,ALPHA_DEG,BETA_DEG,DELTA_ELEVON_L,DELTA_ELEVON_R,DELTA_RUDDER,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
9.0,-2.0,-2.0,0.0,0.0,0,0.0056604905126673,0.0189139736117044,0.0068,-0.0006,0.0007,-0.0025,0,0
9.0,0.0,-2.0,0.0,0.0,0,0.0067958576237298,0.0397,0.0056,0.0002,0.0006,-0.0021,0,0
9.0,2.0,-2.0,0.0,0.0,0,0.0083339123173197,0.0620286355142348,0.0045,0.0007,0.0002,-0.0018,0,0
9.0,4.0,-2.0,0.0,0.0,0,0.0103719545237048,0.0866345483790222,0.0037,0.0011,-0.0005,-0.0015,0,0
9.0,6.0,-2.0,0.0,0.0,0,0.0129995106102831,0.114385434244461,0.0031,0.0012,-0.0017,-0.0012,0,0
9.0,8.0,-2.0,0.0,0.0,0,0.0160215343690694,0.1459501433828414,0.0029,0.0012,-0.0034,-0.001,0,0
9.0,10.0,-2.0,0.0,0.0,0,0.0193198931340543,0.1822232447770177,0.0027,0.0012,-0.0056,-0.0008,0,0
9.0,12.0,-2.0,0.0,0.0,0,0.0226792931761866,0.2240104561176989,0.0026,0.0011,-0.0082,-0.0006,0,0
9.0,14.0,-2.0,0.0,0.0,0,0.0256089391080464,0.2719741579262106,0.0,0.0,-0.011,0.0,0,0
9.0,16.0,-2.0,0.0,0.0,0,0.0277374978136283,0.3271174664328925,0.0,0.0,-0.0141,0.0,0,0
9.0,-6.0,0.0,0.0,0.0,0,0.0033583954665189,-0.0206642488344112,0.0,0.0,0.0008,0.0,0,0
9.0,-4.0,0.0,0.0,0.0,0,0.0045469407469487,-0.0009194182093788,0.0,0.0,0.0007,0.0,0,0
9.0,-2.0,0.0,0.0,0.0,0,0.0055670853890815,0.0190172963449243,0.0,0.0,0.0007,0.0,0,0
9.0,0.0,0.0,0.0,0.0,0,0.0068,0.0398,0.0,0.0,0.0006,0.0,0,0
9.0,2.0,0.0,0.0,0.0,0,0.0083368147874859,0.0621287978251563,0.0,0.0,0.0002,0.0,0,0
9.0,4.0,0.0,0.0,0.0,0,0.0103749449770151,0.0867350016816965,0.0,0.0,-0.0005,0.0,0,0
9.0,6.0,0.0,0.0,0.0,0,0.0129151437338489,0.1143765669284317,0.0,0.0,-0.0017,0.0,0,0
9.0,8.0,0.0,0.0,0.0,0,0.0160433718218275,0.1459532124366798,0.0,0.0,-0.0034,0.0,0,0
9.0,10.0,0.0,0.0,0.0,0,0.0193676738083392,0.1821301271378619,0.0,0.0,-0.0056,0.0,0,0
9.0,12.0,0.0,0.0,0.0,0,0.02274107958824,0.2239213551655164,0.0,0.0,-0.0082,0.0,0,0
9.0,14.0,0.0,0.0,0.0,0,0.0256625498771985,0.2719875245922141,0.0,0.0,-0.011,0.0,0,0
9.0,16.0,0.0,0.0,0.0,0,0.0278059514905341,0.3271370952088834,0.0,0.0,-0.014,0.0,0,0
9.0,-6.0,2.0,0.0,0.0,0,0.0033446105229204,-0.0207633508064124,-0.009,0.0016,0.0008,0.0032,0,0
9.0,-4.0,2.0,0.0,0.0,0,0.0046368653659894,-0.0010259505411117,-0.008,0.0012,0.0007,0.0029,0,0
9.0,-2.0,2.0,0.0,0.0,0,0.0056604905126673,0.0189139736117044,-0.0068,0.0006,0.0007,0.0025,0,0
9.0,0.0,2.0,0.0,0.0,0,0.0067958576237298,0.0397,-0.0056,-0.0002,0.0006,0.0021,0,0
9.0,2.0,2.0,0.0,0.0,0,0.0083339123173197,0.0620286355142348,-0.0045,-0.0007,0.0002,0.0018,0,0
9.0,4.0,2.0,0.0,0.0,0,0.0103719545237048,0.0866345483790222,-0.0037,-0.0011,-0.0005,0.0015,0,0
9.0,6.0,2.0,0.0,0.0,0,0.0129995106102831,0.114385434244461,-0.0031,-0.0012,-0.0017,0.0012,0,0
9.0,8.0,2.0,0.0,0.0,0,0.0160215343690694,0.1459501433828414,-0.0029,-0.0012,-0.0034,0.001,0,0
9.0,10.0,2.0,0.0,0.0,0,0.0193198931340543,0.1822232447770177,-0.0027,-0.0012,-0.0056,0.0008,0,0
9.0,12.0,2.0,0.0,0.0,0,0.0226792931761866,0.2240104561176989,-0.0026,-0.0011,-0.0082,0.0006,0,0
9.0,14.0,2.0,0.0,0.0,0,0.0256089391080464,0.2719741579262106,0.0,0.0,-0.011,0.0,0,0
9.0,16.0,2.0,0.0,0.0,0,0.0277374978136283,0.3271174664328925,0.0,0.0,-0.0141,0.0,0,0
9.0,-6.0,4.0,0.0,0.0,0,0.0034912267634487,-0.0211809641060761,-0.0179,0.0032,0.0009,0.0065,0,0
9.0,-4.0,4.0,0.0,0.0,0,0.0047068868912356,-0.0013315794925639,-0.016,0.0024,0.0007,0.0057,0,0
9.0,-2.0,4.0,0.0,0.0,0,0.0057405879800948,0.0186109936832178,-0.0136,0.0011,0.0007,0.005,0,0
9.0,0.0,4.0,0.0,0.0,0,0.0068831919467927,0.0395,-0.0112,-0.0003,0.0006,0.0042,0,0
9.0,2.0,4.0,0.0,0.0,0,0.0084179284317789,0.0619315084671716,-0.009,-0.0015,0.0002,0.0036,0,0
9.0,4.0,4.0,0.0,0.0,0,0.0104415817672464,0.0866394171901874,-0.0074,-0.0022,-0.0005,0.003,0,0
9.0,6.0,4.0,0.0,0.0,0,0.0129542730501054,0.1143806795852933,-0.0063,-0.0025,-0.0017,0.0024,0,0
9.0,8.0,4.0,0.0,0.0,0,0.0159421313062713,0.1460399667673697,-0.0057,-0.0025,-0.0034,0.002,0,0
9.0,10.0,4.0,0.0,0.0,0,0.0193095586848513,0.182322965195981,-0.0054,-0.0024,-0.0055,0.0016,0,0
9.0,12.0,4.0,0.0,0.0,0,0.0225563573936605,0.2239843253104589,-0.0051,-0.0022,-0.0082,0.0012,0,0
9.0,14.0,4.0,0.0,0.0,0,0.0255449653305198,0.2719582074720255,0.0,0.0,-0.0111,0.0,0,0
9.0,16.0,4.0,0.0,0.0,0,0.0276556759298296,0.3269899744416729,0.0,0.0,-0.0143,0.0,0,0
9.0,-6.0,8.0,0.0,0.0,0,0.0039824650860023,-0.0227408577536466,-0.0358,0.0064,0.001,0.013,0,0
9.0,-4.0,8.0,0.0,0.0,0,0.0051670059206969,-0.0027671728067223,-0.0321,0.0048,0.0009,0.0114,0,0
9.0,-2.0,8.0,0.0,0.0,0,0.0060608776246805,0.0174991384236399,-0.0273,0.0022,0.0008,0.0099,0,0
9.0,0.0,8.0,0.0,0.0,0,0.0071299300949393,0.0387,-0.0224,-0.0006,0.0007,0.0085,0,0
9.0,2.0,8.0,0.0,0.0,0,0.0086549873351508,0.0614394819743428,-0.0181,-0.003,0.0003,0.0072,0,0
9.0,4.0,8.0,0.0,0.0,0,0.010533013780674,0.0864453223597798,-0.0148,-0.0044,-0.0004,0.0059,0,0
9.0,6.0,8.0,0.0,0.0,0,0.0129496612799156,0.114581296524627,-0.0126,-0.0049,-0.0016,0.0049,0,0
9.0,8.0,8.0,0.0,0.0,0,0.01582104404898,0.1464268800921656,-0.0114,-0.0049,-0.0032,0.0039,0,0
9.0,10.0,8.0,0.0,0.0,0,0.0190701390785334,0.1826869197044308,-0.0108,-0.0048,-0.0054,0.0031,0,0
9.0,12.0,8.0,0.0,0.0,0,0.0222727867969753,0.2243329867573828,-0.0103,-0.0044,-0.0081,0.0025,0,0
9.0,14.0,8.0,0.0,0.0,0,0.0251420400343877,0.2720638696385159,0.0,0.0,-0.0114,0.0,0,0
9.0,16.0,8.0,0.0,0.0,0,0.0272309412356848,0.3264520639536106,0.0,0.0,-0.0151,0.0,0,0
