,ALPHA_DEG,BETA_DEG,MACH,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
238,9,4,3.0,0.105103,0.558781,-0.0996107,0.0078448,-0.117551,0.15178,-2.35706,0.289265
239,9,5,3.0,0.105366,0.557749,-0.124927,0.00981496,-0.117336,0.190418,-2.36042,0.289472
240,10,-6,3.0,0.11056,0.60847,0.150639,-0.0119325,-0.129461,-0.230024,-2.35675,0.291994
241,10,-5,3.0,0.110254,0.609829,0.125059,-0.00994085,-0.129731,-0.190992,-2.3527,0.291757
242,10,-4,3.0,0.110079,0.610931,0.0997573,-0.00796302,-0.129967,-0.152367,-2.34936,0.291561
243,10,-3,3.0,0.110035,0.611797,0.0746615,-0.00598411,-0.130145,-0.114064,-2.34674,0.291409
244,10,-2,3.0,0.110214,0.612388,0.0497413,-0.00399714,-0.130253,-0.0760771,-2.34482,0.291296
245,10,-1,3.0,0.109974,0.61279,0.0248797,-0.00203003,-0.130349,-0.0381196,-2.34368,0.29123
246,10,0,3.0,0.109449,0.612936,8.30741e-05,-5.05942e-05,-0.130337,-0.000283763,-2.34329,0.291209
247,10,1,3.0,0.109994,0.612806,-0.0247049,0.00193196,-0.130345,0.0375655,-2.34367,0.291232
248,10,2,3.0,0.110041,0.612435,-0.0495603,0.00390876,-0.130272,0.0754659,-2.3448,0.2913
249,10,3,3.0,0.110043,0.61182,-0.074503,0.00588472,-0.130148,0.113532,-2.34671,0.291414
250,10,4,3.0,0.110122,0.610956,-0.0996019,0.00786014,-0.12997,0.151819,-2.34932,0.291569
251,10,5,3.0,0.110237,0.60986,-0.124906,0.00984267,-0.129738,0.19047,-2.35265,0.291766
252,-10,-6,3.5,0.0387662,-0.284581,0.140064,-0.0138983,0.0838876,-0.207351,-2.46433,0.208165
253,-10,-5,3.5,0.0386158,-0.284047,0.116222,-0.0115837,0.083739,-0.172003,-2.4601,0.207128
254,-10,-4,3.5,0.0383145,-0.283582,0.0926504,-0.00927557,0.0836095,-0.137074,-2.45657,0.206265
255,-10,-3,3.5,0.0382592,-0.283242,0.0693306,-0.00696194,0.0835128,-0.102562,-2.45379,0.205582
256,-10,-2,3.5,0.0381478,-0.282988,0.0461846,-0.00466104,0.0834246,-0.0682596,-2.45177,0.205091
257,-10,-1,3.5,0.0380322,-0.282819,0.0231638,-0.00234687,0.0833837,-0.0342332,-2.45051,0.20479
258,-10,0,3.5,0.0378103,-0.282787,0.000195228,-3.497e-05,0.0833784,-0.000186982,-2.4501,0.204692
259,-10,1,3.5,0.0379646,-0.282804,-0.0227756,0.00227397,0.083378,0.0337573,-2.4505,0.204792
260,-10,2,3.5,0.038121,-0.282963,-0.0457946,0.00457985,0.0834267,0.0678394,-2.45175,0.205092
261,-10,3,3.5,0.0382854,-0.283193,-0.0689492,0.00689326,0.0834982,0.102025,-2.45376,0.205585
262,-10,4,3.5,0.0383678,-0.283507,-0.0922655,0.00920189,0.0835872,0.136523,-2.45652,0.206274
263,-10,5,3.5,0.0384132,-0.283934,-0.115808,0.011513,0.0837076,0.171479,-2.46004,0.207139
264,-9,-6,3.5,0.0401567,-0.24348,0.138932,-0.0135009,0.0734521,-0.206197,-2.46453,0.213275
265,-9,-5,3.5,0.0400024,-0.24291,0.115275,-0.0112505,0.0732996,-0.171045,-2.46022,0.212267
266,-9,-4,3.5,0.0394141,-0.242404,0.0918788,-0.00901013,0.0731803,-0.136303,-2.45661,0.211426
267,-9,-3,3.5,0.0393933,-0.242042,0.0687522,-0.00676388,0.0730813,-0.101979,-2.45376,0.210762
268,-9,-2,3.5,0.0392112,-0.241759,0.0457922,-0.00452454,0.0729965,-0.0678795,-2.4517,0.210284
269,-9,-1,3.5,0.0391479,-0.241598,0.022966,-0.00227884,0.0729471,-0.0339799,-2.45043,0.209989
270,-9,0,3.5,0.0392017,-0.24158,0.000187599,-3.46656e-05,0.0729234,-0.000184068,-2.45,0.209895
271,-9,1,3.5,0.039122,-0.241589,-0.0225889,0.00220986,0.0729399,0.0336203,-2.45042,0.20999
272,-9,2,3.5,0.0392938,-0.241753,-0.0454199,0.00444946,0.0729919,0.0675158,-2.45168,0.210285
273,-9,3,3.5,0.0392989,-0.241995,-0.0683705,0.00669525,0.0730595,0.101549,-2.45374,0.210765
274,-9,4,3.5,0.0395663,-0.242349,-0.0915162,0.00893777,0.0731675,0.135858,-2.45658,0.211431
275,-9,5,3.5,0.0397943,-0.242817,-0.114885,0.0111813,0.0732792,0.17056,-2.46018,0.212272
276,-8,-6,3.5,0.0413833,-0.202879,0.13784,-0.0131262,0.0632188,-0.205186,-2.46394,0.218512
277,-8,-5,3.5,0.0412538,-0.202282,0.11436,-0.0109355,0.0630613,-0.170175,-2.45953,0.217537
278,-8,-4,3.5,0.0409266,-0.201761,0.0911547,-0.00875727,0.0629222,-0.135571,-2.45585,0.216725
279,-8,-3,3.5,0.0409167,-0.201385,0.0682068,-0.00657257,0.0628207,-0.101432,-2.45294,0.216083
280,-8,-2,3.5,0.0407402,-0.201085,0.0454329,-0.00439889,0.0627299,-0.0675135,-2.45082,0.215618
281,-8,-1,3.5,0.0406722,-0.200916,0.0227964,-0.00221082,0.0626806,-0.0338185,-2.44951,0.215329
282,-8,0,3.5,0.0407375,-0.200904,0.000176527,-3.4804e-05,0.062655,-0.000171523,-2.44909,0.215244
283,-8,1,3.5,0.040667,-0.200909,-0.0224288,0.00214271,0.0626742,0.0334619,-2.44952,0.215331
284,-8,2,3.5,0.0408091,-0.201078,-0.0450726,0.00432287,0.0627288,0.0671773,-2.45081,0.215622
285,-8,3,3.5,0.0408213,-0.201334,-0.0678417,0.00650562,0.0627969,0.101015,-2.45291,0.216087
286,-8,4,3.5,0.0410954,-0.201707,-0.0908087,0.00868473,0.0629079,0.135151,-2.45582,0.216731
287,-8,5,3.5,0.0411361,-0.202186,-0.11399,0.0108682,0.0630399,0.169733,-2.45949,0.217544
288,-7,-6,3.5,0.0429294,-0.162711,0.136825,-0.01277,0.0531443,-0.204165,-2.46249,0.223843
289,-7,-5,3.5,0.0427579,-0.162076,0.11351,-0.0106374,0.0529772,-0.169306,-2.45799,0.222907
290,-7,-4,3.5,0.0424842,-0.161535,0.0904726,-0.00851115,0.0528435,-0.134887,-2.4542,0.222123
291,-7,-3,3.5,0.042471,-0.161135,0.0676886,-0.00637834,0.0527394,-0.10091,-2.45121,0.221504
292,-7,-2,3.5,0.0422831,-0.160833,0.0450782,-0.00426565,0.0526469,-0.0671512,-2.44907,0.22106
293,-7,-1,3.5,0.0422076,-0.160663,0.0225971,-0.00214721,0.0525931,-0.0336099,-2.44779,0.220793
294,-7,0,3.5,0.0421404,-0.160644,0.000171876,-3.58271e-05,0.0525757,-0.000161425,-2.44732,0.220699
295,-7,1,3.5,0.0422204,-0.160669,-0.0222445,0.00207687,0.0525885,0.0332568,-2.44779,0.220795
296,-7,2,3.5,0.0423466,-0.160833,-0.0447294,0.00418795,0.0526437,0.0668263,-2.44906,0.221063
297,-7,3,3.5,0.0423958,-0.161108,-0.0673392,0.00631379,0.0527156,0.100519,-2.45122,0.221512
298,-7,4,3.5,0.0426438,-0.161502,-0.0901383,0.0084417,0.0528283,0.134473,-2.4542,0.222132
299,-7,5,3.5,0.0426828,-0.162,-0.113157,0.0105694,0.0529644,0.168896,-2.45794,0.222913
300,-6,-6,3.5,0.0445985,-0.122885,0.135874,-0.0124454,0.0432185,-0.203212,-2.46011,0.229228
301,-6,-5,3.5,0.0443744,-0.122233,0.112709,-0.0103698,0.0430481,-0.168521,-2.45552,0.228335
302,-6,-4,3.5,0.0441748,-0.121684,0.0898329,-0.00829603,0.0429125,-0.134279,-2.45169,0.22759
303,-6,-3,3.5,0.0441463,-0.121273,0.0672108,-0.00622847,0.0428066,-0.100441,-2.44865,0.226999
304,-6,-2,3.5,0.0439618,-0.120956,0.0447537,-0.00416654,0.0427143,-0.0668418,-2.44645,0.226573
305,-6,-1,3.5,0.04386,-0.120771,0.0224164,-0.00210424,0.0426615,-0.0334282,-2.44513,0.226323
306,-6,0,3.5,0.0435667,-0.120696,0.00016809,-3.41945e-05,0.0426631,-0.000164872,-2.44461,0.226224
307,-6,1,3.5,0.0438903,-0.120766,-0.0220893,0.00203519,0.0426512,0.0331195,-2.44512,0.226324
308,-6,2,3.5,0.0440149,-0.12094,-0.0444242,0.00409342,0.0427025,0.0665101,-2.44643,0.226577
309,-6,3,3.5,0.0440429,-0.121219,-0.0668726,0.00616136,0.042781,0.100053,-2.44862,0.227005
310,-6,4,3.5,0.044327,-0.121629,-0.0895118,0.00822567,0.0428925,0.133866,-2.45164,0.227596
311,-6,5,3.5,0.0443697,-0.122149,-0.112374,0.0102958,0.0430303,0.16813,-2.45548,0.228343
312,-5,-6,3.5,0.046604,-0.0833375,0.134983,-0.0121368,0.0333929,-0.202348,-2.45682,0.234627
313,-5,-5,3.5,0.0463925,-0.082666,0.111964,-0.0101122,0.0332182,-0.167799,-2.45213,0.23378
314,-5,-4,3.5,0.0462323,-0.082113,0.0892407,-0.00808933,0.0330888,-0.133751,-2.44822,0.233073
315,-5,-3,3.5,0.046157,-0.0816774,0.066757,-0.00607313,0.0329719,-0.100013,-2.44512,0.232513
316,-5,-2,3.5,0.0459622,-0.0813443,0.044451,-0.00406334,0.0328855,-0.0665242,-2.44287,0.232109
317,-5,-1,3.5,0.0458483,-0.0811567,0.0222678,-0.00205077,0.0328303,-0.0332838,-2.44151,0.231866
318,-5,0,3.5,0.0455363,-0.0810782,0.000154101,-3.48977e-05,0.0328326,-0.000147931,-2.44102,0.231782
319,-5,1,3.5,0.0458732,-0.0811487,-0.0219531,0.00198084,0.032822,0.0330076,-2.4415,0.231868
320,-5,2,3.5,0.0460153,-0.0813278,-0.0441332,0.00398931,0.0328716,0.0662337,-2.44285,0.232114
321,-5,3,3.5,0.0460663,-0.0816234,-0.0664337,0.00600671,0.0329533,0.0996246,-2.44508,0.232519
322,-5,4,3.5,0.0462722,-0.0820385,-0.0889254,0.00802055,0.0330712,0.1333,-2.44818,0.233081
323,-5,5,3.5,0.0463214,-0.0825783,-0.111643,0.0100416,0.0332087,0.16742,-2.45209,0.233791
324,-4,-6,3.5,0.050847,-0.0481549,0.134172,-0.0118625,0.0261679,-0.201499,-2.44598,0.240006
325,-4,-5,3.5,0.0506331,-0.0474687,0.111283,-0.00988413,0.025992,-0.167086,-2.44109,0.239202
326,-4,-4,3.5,0.05048,-0.0469101,0.0886928,-0.0079062,0.0258605,-0.133184,-2.43701,0.238531
327,-4,-3,3.5,0.0503485,-0.046468,0.0663402,-0.00593784,0.0257471,-0.0996085,-2.43377,0.238
328,-4,-2,3.5,0.0502064,-0.0461259,0.044173,-0.00397482,0.0256548,-0.0662682,-2.43143,0.237618
329,-4,-1,3.5,0.0500908,-0.0459265,0.0221278,-0.00200726,0.0256003,-0.0331658,-2.43002,0.237388
330,-4,0,3.5,0.0497867,-0.0458391,0.000150727,-3.28193e-05,0.0256097,-0.000143598,-2.42952,0.237308
331,-4,1,3.5,0.0501018,-0.0459061,-0.0218217,0.00193954,0.0255998,0.0328687,-2.43001,0.237389
332,-4,2,3.5,0.0502361,-0.0460946,-0.0438708,0.00390511,0.0256517,0.0659566,-2.43141,0.237623
333,-4,3,3.5,0.0502808,-0.0463936,-0.0660358,0.00587249,0.025735,0.0992085,-2.43374,0.238007
334,-4,4,3.5,0.050452,-0.046828,-0.0883909,0.0078409,0.0258535,0.132765,-2.43697,0.238538
335,-4,5,3.5,0.0504846,-0.0473758,-0.110977,0.00981313,0.0259967,0.166756,-2.44104,0.239212
336,-3,-6,3.5,0.0531031,-0.00877243,0.133409,-0.0116049,0.0164753,-0.200741,-2.44092,0.245334
337,-3,-5,3.5,0.0528928,-0.00806524,0.110646,-0.00966991,0.0162964,-0.16645,-2.43595,0.244582
338,-3,-4,3.5,0.0527356,-0.00749378,0.0881804,-0.00773412,0.0161652,-0.132677,-2.43178,0.243953
339,-3,-3,3.5,0.052618,-0.00703925,0.0659582,-0.00580599,0.0160523,-0.0992291,-2.42849,0.243455
340,-3,-2,3.5,0.0524272,-0.00669226,0.0439339,-0.00389299,0.0159593,-0.0660807,-2.42606,0.243107
341,-3,-1,3.5,0.0523176,-0.00648937,0.0219895,-0.00196164,0.0159067,-0.0330335,-2.42465,0.242878
342,-3,0,3.5,0.0520151,-0.00640185,0.000146782,-3.31973e-05,0.0159179,-0.000140095,-2.4242,0.242808
343,-3,1,3.5,0.0525183,-0.0064946,-0.0217035,0.00188762,0.0159229,0.0328033,-2.42464,0.242879
344,-3,2,3.5,0.0524712,-0.00666176,-0.043643,0.00382308,0.0159585,0.0657673,-2.42604,0.24311
345,-3,3,3.5,0.0525093,-0.00697123,-0.0656622,0.0057425,0.0160425,0.0988543,-2.42846,0.243461
346,-3,4,3.5,0.0527031,-0.00741227,-0.0878925,0.0076698,0.0161587,0.132275,-2.43174,0.243961
347,-3,5,3.5,0.0527716,-0.00797823,-0.110351,0.00959868,0.0162991,0.166125,-2.4359,0.244592
348,-2,-6,3.5,0.0555154,0.030625,0.13271,-0.0113715,0.00683649,-0.200043,-2.43499,0.250541
349,-2,-5,3.5,0.0552947,0.0313533,0.110061,-0.00947348,0.00665772,-0.16587,-2.42993,0.24984
350,-2,-4,3.5,0.0550728,0.0319499,0.0877069,-0.00757982,0.00652249,-0.132188,-2.42572,0.249254
351,-2,-3,3.5,0.0550283,0.0324045,0.0656052,-0.00568974,0.00641272,-0.0988864,-2.42237,0.24879
352,-2,-2,3.5,0.0548342,0.0327568,0.0436855,-0.00381404,0.00631695,-0.0658359,-2.41992,0.248463
353,-2,-1,3.5,0.0547214,0.0329704,0.0218677,-0.0019225,0.00626723,-0.0329099,-2.41847,0.248253
354,-2,0,3.5,0.0543962,0.0330673,0.000136257,-3.19238e-05,0.00627802,-0.000130108,-2.418,0.248189
355,-2,1,3.5,0.0549608,0.0329692,-0.0215972,0.00185138,0.00627844,0.0326865,-2.41845,0.248257
356,-2,2,3.5,0.0548993,0.0327932,-0.0434084,0.00374412,0.00631506,0.0655249,-2.41989,0.248468
357,-2,3,3.5,0.0549522,0.0324743,-0.0653194,0.00562659,0.00639847,0.0985202,-2.42233,0.248798
358,-2,4,3.5,0.0551551,0.0320229,-0.0874365,0.00751385,0.00651668,0.131825,-2.42567,0.249265
359,-2,5,3.5,0.0552332,0.0314373,-0.109782,0.00940448,0.00665969,0.165556,-2.42989,0.249852
360,-1,-6,3.5,0.0581679,0.0701422,0.132085,-0.0111615,-0.00279078,-0.199424,-2.42832,0.255593
361,-1,-5,3.5,0.0579028,0.0708983,0.109532,-0.00929862,-0.00296331,-0.165351,-2.42318,0.254942
362,-1,-4,3.5,0.0576466,0.0715136,0.0872794,-0.00744102,-0.00310144,-0.131762,-2.41888,0.254397
363,-1,-3,3.5,0.0576558,0.0719811,0.0652843,-0.00558249,-0.00320977,-0.0985686,-2.41549,0.253969
364,-1,-2,3.5,0.057426,0.0723369,0.0434487,-0.00373632,-0.00330506,-0.0655921,-2.41304,0.253653
365,-1,-1,3.5,0.0573013,0.0725487,0.0217556,-0.00188821,-0.00335912,-0.0328352,-2.41153,0.253469
366,-1,0,3.5,0.0570456,0.0726642,0.000129276,-2.99705e-05,-0.00334629,-0.000133534,-2.41102,0.253395
367,-1,1,3.5,0.0575186,0.072565,-0.021493,0.00182002,-0.00334801,0.0325564,-2.41152,0.253473
368,-1,2,3.5,0.0575148,0.0723727,-0.0431829,0.00367052,-0.00330527,0.065282,-2.41302,0.253661
369,-1,3,3.5,0.0576083,0.0720468,-0.0650143,0.00552196,-0.00322407,0.0982193,-2.41546,0.253977
370,-1,4,3.5,0.0577948,0.0715796,-0.087023,0.00737483,-0.00310164,0.131409,-2.41885,0.254408
371,-1,5,3.5,0.0578706,0.0709795,-0.109268,0.00923176,-0.00296108,0.16505,-2.42313,0.254955
372,0,-6,3.5,0.0609693,0.109879,0.131514,-0.0109779,-0.0124092,-0.198886,-2.42095,0.26045
373,0,-5,3.5,0.0607584,0.110655,0.109063,-0.00914495,-0.0125882,-0.164907,-2.41574,0.259849
374,0,-4,3.5,0.0605252,0.111285,0.0869044,-0.00731485,-0.0127319,-0.131404,-2.41139,0.259345
375,0,-3,3.5,0.060395,0.111783,0.0649914,-0.00549149,-0.0128522,-0.0982854,-2.40795,0.25895
376,0,-2,3.5,0.0602988,0.112129,0.0432327,-0.00364804,-0.0129343,-0.0654059,-2.40549,0.258651
377,0,-1,3.5,0.0602111,0.112349,0.0216419,-0.00182196,-0.0129853,-0.0327986,-2.40396,0.258487
378,0,0,3.5,0.0595723,0.112443,0.00012634,-3.08809e-05,-0.0129603,-0.000170423,-2.40345,0.258433
379,0,1,3.5,0.0603064,0.112375,-0.0213934,0.00175635,-0.0129864,0.0324867,-2.40391,0.258495
380,0,2,3.5,0.0603231,0.112161,-0.0429816,0.00358415,-0.0129366,0.0650732,-2.40544,0.258656
381,0,3,3.5,0.0604088,0.111831,-0.0647398,0.00542579,-0.0128521,0.0979585,-2.40793,0.258959
382,0,4,3.5,0.0605997,0.111351,-0.0866618,0.00725112,-0.0127299,0.131046,-2.41135,0.259357
383,0,5,3.5,0.0606476,0.110734,-0.108808,0.00907808,-0.0125851,0.164595,-2.41569,0.259863
384,1,-6,3.5,0.0643665,0.149927,0.131003,-0.0108219,-0.0220744,-0.198467,-2.41296,0.265081
385,1,-5,3.5,0.0641224,0.150731,0.108637,-0.00901232,-0.02226,-0.164554,-2.40769,0.264526
386,1,-4,3.5,0.0639167,0.15138,0.0865638,-0.00721102,-0.0224071,-0.131114,-2.4033,0.264062
387,1,-3,3.5,0.0638079,0.151885,0.0647388,-0.00541374,-0.022526,-0.0980729,-2.39981,0.263695
388,1,-2,3.5,0.063709,0.152244,0.0430864,-0.00361767,-0.0226102,-0.0652916,-2.39731,0.263425
389,1,-1,3.5,0.0636016,0.152471,0.0215741,-0.00182839,-0.0226623,-0.0327248,-2.39578,0.263273
390,1,0,3.5,0.0632251,0.152554,0.000114709,-2.95399e-05,-0.0226446,-0.000201277,-2.39534,0.263237
391,1,1,3.5,0.0636633,0.152483,-0.0213368,0.00176583,-0.0226559,0.0323013,-2.39575,0.263275
392,1,2,3.5,0.063678,0.152275,-0.0428503,0.00355808,-0.0226089,0.0648447,-2.39728,0.263432
393,1,3,3.5,0.0637418,0.151922,-0.0645012,0.00535388,-0.0225267,0.09763,-2.39978,0.263702
394,1,4,3.5,0.0638998,0.151431,-0.0863345,0.00715066,-0.0224039,0.130639,-2.40324,0.264073
395,1,5,3.5,0.0639271,0.150798,-0.108397,0.00894878,-0.0222552,0.164143,-2.40763,0.26454
396,2,-6,3.5,0.0675692,0.190372,0.130564,-0.0106916,-0.0317767,-0.197996,-2.40447,0.269462
397,2,-5,3.5,0.0673647,0.191199,0.108273,-0.00890654,-0.03196,-0.164174,-2.39917,0.268952
398,2,-4,3.5,0.0671119,0.191873,0.0862705,-0.00712529,-0.0321063,-0.130838,-2.39473,0.268523
399,2,-3,3.5,0.0671688,0.192375,0.0645271,-0.00534098,-0.0322136,-0.0979163,-2.39123,0.268185
400,2,-2,3.5,0.0669213,0.192768,0.0429456,-0.00357885,-0.0323098,-0.0651751,-2.3887,0.267941
401,2,-1,3.5,0.0668528,0.192991,0.0214917,-0.00180566,-0.0323642,-0.0326903,-2.38717,0.267797
402,2,0,3.5,0.0664719,0.193096,0.000113567,-3.05862e-05,-0.0323558,-0.000233078,-2.38666,0.26775
403,2,1,3.5,0.0668949,0.193006,-0.0212676,0.00174451,-0.0323618,0.0322211,-2.38715,0.267801
404,2,2,3.5,0.0669064,0.192797,-0.042719,0.00352014,-0.0323114,0.064684,-2.38867,0.267947
405,2,3,3.5,0.0669762,0.192432,-0.0642881,0.00529118,-0.0322294,0.0973809,-2.39119,0.268195
406,2,4,3.5,0.0671267,0.191921,-0.08605,0.00706493,-0.0321044,0.130331,-2.39468,0.268534
407,2,5,3.5,0.0671846,0.191262,-0.108044,0.00884272,-0.0319564,0.163737,-2.3991,0.268965
408,3,-6,3.5,0.0710325,0.231309,0.130184,-0.0105828,-0.0415448,-0.197693,-2.39561,0.273575
409,3,-5,3.5,0.0708005,0.232162,0.107956,-0.00881597,-0.0417327,-0.163927,-2.39027,0.273103
410,3,-4,3.5,0.0705377,0.232859,0.0860183,-0.0070529,-0.0418807,-0.130651,-2.38581,0.272709
411,3,-3,3.5,0.0706086,0.233377,0.0643381,-0.0052877,-0.0419873,-0.0977869,-2.38229,0.272398
412,3,-2,3.5,0.0703454,0.233779,0.0428131,-0.00353802,-0.0420883,-0.0651013,-2.37974,0.272174
413,3,-1,3.5,0.0702759,0.234016,0.0214254,-0.00178602,-0.0421437,-0.0326414,-2.37821,0.27204
414,3,0,3.5,0.0698957,0.234122,0.000105165,-3.1379e-05,-0.042134,-0.000242465,-2.37771,0.271998
415,3,1,3.5,0.0702799,0.234029,-0.0212134,0.00172419,-0.0421406,0.0321316,-2.37819,0.272044
416,3,2,3.5,0.0702824,0.233807,-0.0425968,0.00347886,-0.0420893,0.064569,-2.37972,0.272179
417,3,3,3.5,0.0703552,0.23343,-0.0641082,0.00523419,-0.0420049,0.0972085,-2.38224,0.272405
418,3,4,3.5,0.070476,0.232897,-0.0858054,0.00698974,-0.0418807,0.130104,-2.38575,0.27272
419,3,5,3.5,0.0705354,0.232212,-0.107737,0.00874931,-0.0417305,0.163448,-2.39019,0.273116
420,4,-6,3.5,0.0746288,0.272818,0.129861,-0.0104991,-0.0514143,-0.197434,-2.38647,0.277407
421,4,-5,3.5,0.0742829,0.273706,0.107689,-0.00874117,-0.051597,-0.163722,-2.3811,0.276969
422,4,-4,3.5,0.0741333,0.27443,0.0858091,-0.00700173,-0.0517594,-0.13048,-2.37663,0.276606
423,4,-3,3.5,0.0741233,0.274976,0.064168,-0.00525141,-0.0518782,-0.0976527,-2.37311,0.276319
424,4,-2,3.5,0.0739815,0.275378,0.0427043,-0.00351184,-0.05197,-0.0650507,-2.37054,0.276111
425,4,-1,3.5,0.0738767,0.275623,0.0213708,-0.00177587,-0.0520267,-0.0326327,-2.369,0.275987
426,4,0,3.5,0.0735178,0.275737,0.000101815,-3.42833e-05,-0.0520163,-0.000286083,-2.36851,0.275949
427,4,1,3.5,0.0739028,0.275636,-0.021171,0.00171015,-0.0520228,0.0320464,-2.36901,0.27599
428,4,2,3.5,0.0739072,0.275406,-0.0424925,0.0034474,-0.0519725,0.0644415,-2.37051,0.276117
429,4,3,3.5,0.0739428,0.275012,-0.0639554,0.00518881,-0.0518865,0.0970405,-2.37306,0.276327
430,4,4,3.5,0.0740778,0.274462,-0.0856053,0.0069319,-0.0517603,0.129879,-2.37657,0.276616
431,4,5,3.5,0.0742151,0.273747,-0.107482,0.00867419,-0.0516032,0.163166,-2.38103,0.276982
432,5,-6,3.5,0.0784041,0.314989,0.129603,-0.0104381,-0.0613993,-0.197254,-2.37714,0.280947
433,5,-5,3.5,0.0782547,0.315923,0.107483,-0.00870281,-0.0615909,-0.163616,-2.37177,0.280543
434,5,-4,3.5,0.0780006,0.316662,0.0856403,-0.00696492,-0.0617591,-0.1304,-2.36731,0.280206
435,5,-3,3.5,0.077895,0.317236,0.0640413,-0.00522883,-0.0618828,-0.0975744,-2.36378,0.279942
436,5,-2,3.5,0.0777168,0.317636,0.0426237,-0.00349211,-0.0619716,-0.0649721,-2.36124,0.279749
437,5,-1,3.5,0.0776033,0.317895,0.0213278,-0.00176668,-0.0620304,-0.032599,-2.35971,0.279635
438,5,0,3.5,0.0772234,0.318011,9.79299e-05,-3.4949e-05,-0.0620197,-0.00028053,-2.3592,0.2796
439,5,1,3.5,0.0776405,0.31791,-0.0211286,0.00169742,-0.0620281,0.0319972,-2.35971,0.279639
440,5,2,3.5,0.0776057,0.317665,-0.0424186,0.00342659,-0.0619773,0.0643579,-2.36121,0.279755
441,5,3,3.5,0.0776537,0.317255,-0.0638386,0.00515745,-0.0618886,0.096919,-2.36375,0.27995
442,5,4,3.5,0.0777841,0.316676,-0.085438,0.00688803,-0.0617623,0.129736,-2.36726,0.280218
443,5,5,3.5,0.0779065,0.315936,-0.107281,0.00862387,-0.0615986,0.162968,-2.37171,0.280556
444,6,-6,3.5,0.0823391,0.357877,0.129404,-0.010405,-0.071531,-0.197073,-2.36776,0.284201
445,6,-5,3.5,0.0820901,0.358851,0.107327,-0.008675,-0.071727,-0.163424,-2.3624,0.283824
446,6,-4,3.5,0.081881,0.359617,0.0855079,-0.00693533,-0.0719047,-0.130273,-2.35796,0.283512
447,6,-3,3.5,0.0818124,0.360224,0.0639453,-0.00521163,-0.0720327,-0.0974819,-2.35445,0.283266
448,6,-2,3.5,0.0818388,0.360648,0.0425653,-0.00348249,-0.072117,-0.064995,-2.35191,0.283088
449,6,-1,3.5,0.0816624,0.360925,0.021287,-0.00176929,-0.0721844,-0.0326064,-2.35037,0.282978
450,6,0,3.5,0.0813565,0.361034,9.75228e-05,-4.54558e-05,-0.0721654,-0.000315806,-2.34989,0.28295
451,6,1,3.5,0.0816421,0.360932,-0.0210952,0.00168925,-0.0721823,0.0319265,-2.35038,0.282982
452,6,2,3.5,0.0815569,0.36067,-0.0423604,0.00341067,-0.0721287,0.0642954,-2.35188,0.283094
453,6,3,3.5,0.0815886,0.36024,-0.0637478,0.00513604,-0.0720386,0.0968323,-2.35441,0.283274
454,6,4,3.5,0.0817059,0.359632,-0.0853192,0.00685826,-0.0719087,0.129626,-2.35791,0.283522
455,6,5,3.5,0.0818887,0.358867,-0.107142,0.00859665,-0.0717362,0.162839,-2.36234,0.283837
456,7,-6,3.5,0.0863914,0.401552,0.129255,-0.0103814,-0.081835,-0.196961,-2.35841,0.287169
457,7,-5,3.5,0.0862291,0.402568,0.107198,-0.00865484,-0.0820411,-0.163379,-2.35307,0.286816
458,7,-4,3.5,0.0860735,0.403393,0.0854175,-0.00693429,-0.0822179,-0.130244,-2.34866,0.286526
459,7,-3,3.5,0.0859346,0.404028,0.0638763,-0.0052062,-0.0823523,-0.0974427,-2.34518,0.286297
460,7,-2,3.5,0.0859459,0.404444,0.0425229,-0.00346943,-0.082428,-0.0649584,-2.34267,0.286131
461,7,-1,3.5,0.0857375,0.404752,0.0212682,-0.00176383,-0.0825048,-0.0325901,-2.34115,0.286032
462,7,0,3.5,0.0855286,0.404885,9.40932e-05,-4.81658e-05,-0.0824899,-0.000332251,-2.34066,0.286001
463,7,1,3.5,0.0859008,0.404779,-0.0210822,0.00167762,-0.0825051,0.0318873,-2.34116,0.286036
464,7,2,3.5,0.0858651,0.404508,-0.0423197,0.00339783,-0.08245,0.0642069,-2.34264,0.286136
465,7,3,3.5,0.0858664,0.404054,-0.0636843,0.0051182,-0.0823588,0.0967219,-2.34514,0.286305
466,7,4,3.5,0.0860224,0.403414,-0.0852385,0.00684005,-0.0822243,0.129527,-2.34862,0.286537
467,7,5,3.5,0.0860751,0.402589,-0.107018,0.00856469,-0.082054,0.162726,-2.35302,0.28683
468,8,-6,3.5,0.0906008,0.446093,0.129162,-0.0103793,-0.0923248,-0.196879,-2.34918,0.28986
469,8,-5,3.5,0.0904352,0.447163,0.107126,-0.00865216,-0.0925356,-0.163296,-2.34389,0.289529
470,8,-4,3.5,0.0902475,0.448023,0.0853624,-0.00692919,-0.092717,-0.130147,-2.33951,0.289257
471,8,-3,3.5,0.0901352,0.448693,0.063834,-0.00520537,-0.0928551,-0.0973705,-2.33607,0.289041
472,8,-2,3.5,0.090239,0.449152,0.0424989,-0.00347632,-0.0929399,-0.0649371,-2.33358,0.288886
473,8,-1,3.5,0.0900376,0.449466,0.0212837,-0.0017609,-0.0930155,-0.0326181,-2.33213,0.288802
474,8,0,3.5,0.0897354,0.449603,9.02768e-05,-4.6185e-05,-0.0930014,-0.000307143,-2.3316,0.288766
