MACH,CYP,CYR,CNQ,CNAD,CLLP,CMQ,CMAD,CLNR,CLLR,CLNP,CNDEL,CNDER,CMDEL,CMDER,CLLDEL,CLLDER,CHDE,CYDR,CLNDR,CLLDR,CHDR
4.5,0.7452011136329185,1.2341732480000003,0.595006049792,0.10685170730666667,-0.37313381379129296,-0.33216615095052193,-0.09093715937531938,-2.8043197952,0.014659814400000004,1.0806110074227875,0.027667528165287256,0.027667528165287256,-0.018006512583650415,-0.018006512583650415,0.016093931933459496,-0.016093931933459496,-8.650331832866842e-05,0.054857606949458286,-0.0656654892736525,0.030478300639286866,-0.0012802737389675466
4.55,0.7366482816000001,1.2231217152,0.589717204736,0.10363793698133333,-0.37119864320000007,-0.3276898682451708,-0.08729088311076572,-2.757053376000001,0.014659814400000004,1.0805596032000004,0.027374108701265724,0.027374108701265724,-0.017816186170395338,-0.017816186170395338,0.01592627316898028,-0.01592627316898028,-8.66734342911958e-05,0.05426566210776869,-0.0649651743674567,0.030155103162252273,-0.001270704416175923
4.6,0.7280262528000002,1.2122288640000003,0.5845002352640001,0.10048273194666668,-0.3692540544000001,-0.3233528936051403,-0.08379110500522668,-2.7115235840000005,0.014659814400000004,1.0806009984000002,0.027086911369694287,0.027086911369694287,-0.017629878733959152,-0.017629878733959152,0.015762083100039088,-0.015762083100039088,-8.681256713468243e-05,0.053686058793286806,-0.06427914013549095,0.029838408862403822,-0.0012612059280259348
4.65,0.7193648000000001,1.2014917376000003,0.5793538103466667,0.09738609220266667,-0.3672917248000001,-0.31914893569844827,-0.08043063496500825,-2.6676427008000005,0.014659814400000004,1.0806226816,0.026805738936196845,0.026805738936196845,-0.01744746356339835,-0.01744746356339835,0.015601255498886081,-0.015601255498886081,-8.692274909975882e-05,0.053118439948496375,-0.06360699277057923,0.029528044659340006,-0.0012517831105299416
4.7,0.7106629376000001,1.1909073792000002,0.5742765989546667,0.09434668672,-0.36531362560000014,-0.31507125381225654,-0.07720138413470477,-2.6253239936,0.014659814400000004,1.0806266239999995,0.026530402439291383,0.026530402439291383,-0.017268819225475754,-0.017268819225475754,0.015443688363576923,-0.015443688363576923,-8.700587260576118e-05,0.05256245986820425,-0.06294834930908103,0.029223841616733266,-0.0012424400778579111
4.75,0.7019157376000003,1.1804728320000002,0.5692672700586667,0.091363849984,-0.36331778560000005,-0.3111135566145829,-0.07409706118233397,-2.5844886144000006,0.014659814400000004,1.0806147967999997,0.026260720762204974,0.026260720762204974,-0.01709382929403,-0.01709382929403,0.015289283738440013,-0.015289283738440013,-8.70637010945085e-05,0.052017784010590755,-0.06230283766906753,0.028925635054257576,-0.0012331803072755838
4.8,0.6931261568000002,1.1701871104000001,0.5643244926293334,0.08843558545066667,-0.36130519040000003,-0.3072709009160127,-0.07111047601420191,-2.5450626432,0.014659814400000004,1.0805872000000003,0.025996520230760194,0.025996520230760194,-0.0169223820956138,-0.0169223820956138,0.015137947514276632,-0.015137947514276632,-8.70978789223124e-05,0.051484088771464084,-0.06167009661507514,0.02863326461411884,-0.0012240067137108336
4.85,0.6842853248000001,1.1600472576,0.5594489321813334,0.08556189312000001,-0.35927584,-0.3035374447654197,-0.06823668544089398,-2.5069751168000005,0.014659814400000004,1.0805458048,0.025737634235534795,0.025737634235534795,-0.01675437047029954,-0.01675437047029954,0.014989589245427669,-0.014989589245427669,-8.71099403939724e-05,0.050961061230780216,-0.06104977566398252,0.028346574290456707,-0.0012149217153228419
4.9,0.6753952128000001,1.1500493312000002,0.5546379266560001,0.08274144196266667,-0.357225792,-0.29990824497338925,-0.06546939813042794,-2.4701609856,0.014659814400000004,1.0804915968000002,0.02548390287663206,0.02548390287663206,-0.0165896915466314,-0.0165896915466314,0.014844121976763523,-0.014844121976763523,-8.71013180222507e-05,0.050448398878823755,-0.06044153494404334,0.028065412428495213,-0.0012059272912496343
4.95,0.6664508928000002,1.1401933312,0.5498914760533333,0.07997290094933333,-0.3551599744000001,-0.29637880773136255,-0.06280322151253333,-2.4345581568,0.014659814400000004,1.0804255616000003,0.025235172629524218,0.025235172629524218,-0.016428246529777677,-0.016428246529777677,0.014701462080022185,-0.014701462080022185,-8.707335008729898e-05,0.04994580932807441,-0.059845045017025804,0.027789631699166588,-0.0011970250325417852
5.0,0.6574474368000001,1.1304743296,0.5452075838293334,0.07725560456533334,-0.35307148800000004,-0.2929441898499251,-0.06023366177865143,-2.4001094656000004,0.014659814400000004,1.0803506560000002,0.024991296030546024,0.024991296030546024,-0.016269940502006218,-0.016269940502006218,0.014561529098952008,-0.014561529098952008,-8.702728756256272e-05,0.04945301001565803,-0.05925998667169171,0.027519089053975654,-0.0011882161871485312
5.05,0.6483818880000001,1.1208913408,0.540586249984,0.07458955281066666,-0.35096526080000007,-0.28960124566308576,-0.0577562251202235,-2.3667607040000003,0.014659814400000004,1.0802668800000004,0.024752131380721864,0.024752131380721864,-0.016114682234669536,-0.016114682234669536,0.014424245602743838,-0.014424245602743838,-8.696429908295106e-05,0.0489697279003543,-0.05868605069541973,0.027253645664077234,-0.0011795016997025198
5.1,0.6392512896000001,1.1114414080000001,0.5360268090026667,0.07197208362666667,-0.3488373504,-0.2863454813622857,-0.05536596834783492,-2.3344596352,0.014659814400000004,1.0801762048000003,0.024517542466706843,0.024517542466706843,-0.015962384010944915,-0.015962384010944915,0.014289537047286104,-0.014289537047286104,-8.688548233623949e-05,0.04849569915736794,-0.05812293762959324,0.026993166846875544,-0.001170882246747569
5.15,0.6300497280000001,1.1021215744000004,0.5315265988266666,0.069403862528,-0.3466887424,-0.2831733019006781,-0.05305884703378286,-2.3031579648000005,0.014659814400000004,1.0800806016000002,0.024287398297712297,0.024287398297712297,-0.015812961458629465,-0.015812961458629465,0.014157331643745597,-0.014157331643745597,-8.679186104219574e-05,0.048030668873441075,-0.05757035751338794,0.026737521982901753,-0.0011623582679670232
5.2,0.6207712896,1.0929308544,0.5270869504853334,0.06688289297066667,-0.3445184512000001,-0.2800811122314159,-0.050831715512076193,-2.2728123264000004,0.014659814400000004,1.0799800704,0.02406157285736877,0.02406157285736877,-0.015666333392340172,-0.015666333392340172,0.014027560234102624,-0.014027560234102624,-8.66843954933008e-05,0.04757439074436413,-0.057028029619775,0.026486584425263877,-0.001153929993896256
5.25,0.6114120320000003,1.0838682624000002,0.52270520192,0.06440917495466668,-0.34232253440000004,-0.27706576668850796,-0.048680079974156194,-2.2433783680000006,0.014659814400000004,1.0798785536,0.023839944869555728,0.023839944869555728,-0.015522421664515347,-0.015522421664515347,0.013900156173195326,-0.013900156173195326,-8.65639856818576e-05,0.047126626776513636,-0.05649568218687061,0.026240231403575974,-0.0011455974705394713
5.3,0.6019630848000002,1.0749288704,0.518380687616,0.06198137745066667,-0.3401019776,-0.2741245689868191,-0.04660124413488762,-2.21481568,0.014659814400000004,1.0797750656000003,0.023622397577297456,0.023622397577297456,-0.015381151024656991,-0.015381151024656991,0.013775055216912097,-0.013775055216912097,-8.643147399613763e-05,0.046687146993692384,-0.05597305214719489,0.02599834392395044,-0.0011373605812565976
5.35,0.5924195200000002,1.0661116928,0.5141134075733333,0.05959816942933334,-0.33785678080000003,-0.2712539240795022,-0.04459206232827937,-2.1870868096000002,0.014659814400000004,1.0796735488000004,0.023408818533889045,0.023408818533889045,-0.015242448986292742,-0.015242448986292742,0.013652195416173777,-0.013652195416173777,-8.628765504430154e-05,0.046255729150254575,-0.05545988485692657,0.025760806666364724,-0.0011292190662393605
5.4,0.5827734528,1.0574137728000004,0.5099020307626667,0.05725955089066667,-0.3355820160000001,-0.26845113568142226,-0.04264893950748445,-2.1601543040000006,0.014659814400000004,1.0795759744000004,0.02319909940547652,0.02319909940547652,-0.01510624570117325,-0.01510624570117325,0.01353151701637193,-0.01353151701637193,-8.613327021023302e-05,0.04583215845126003,-0.0549559338268429,0.025527507880486598,-0.0011211725398553175
5.45,0.573013056,1.0488351104000002,0.5057452261546667,0.05496419080533333,-0.33327866880000007,-0.2657139568882997,-0.04076917938736762,-2.1339846528,0.014659814400000004,1.0794843136000003,0.02299313578436971,0.02299313578436971,-0.014972473840254059,-0.014972473840254059,0.0134129623619498,-0.0134129623619498,-8.596901697526965e-05,0.045416227280202816,-0.054460960456304344,0.02529833928085028,-0.0011132205061039314
5.5,0.5631314304,1.0403717632,0.5016429937493333,0.05271208917333334,-0.33094378240000005,-0.2630396914149994,-0.03895008568279366,-2.1085463168,0.014659814400000004,1.0793985664000003,0.02279082701241734,0.02279082701241734,-0.014841068481042677,-0.014841068481042677,0.013296475805831518,-0.013296475805831518,-8.579555043936707e-05,0.045007734934698576,-0.053974733771365496,0.025073195942115007,-0.001105362372398658
5.55,0.5531157632000001,1.0320227456000002,0.4975940025173333,0.050501249450666676,-0.32857242880000004,-0.26042564297638604,-0.037189411489483175,-2.0838087424,0.014659814400000004,1.0793226751999998,0.02259207601382111,0.02259207601382111,-0.0147119670009205,-0.0147119670009205,0.013182003623423555,-0.013182003623423555,-8.561348613223098e-05,0.04460648737038219,-0.05349703016786511,0.024851976195002873,-0.0010975974618629835
5.6,0.5429542272000001,1.0237851008,0.49359692142933337,0.04833167163733333,-0.32616657920000003,-0.25787046342989206,-0.03548401114144508,-2.0597423616,0.014659814400000004,1.0792605824000003,0.022396789136808076,0.022396789136808076,-0.014585108976075574,-0.014585108976075574,0.013069493930928803,-0.013069493930928803,-8.542340261609675e-05,0.04421229695315878,-0.05302763316015421,0.024634581523398796,-0.0010899250243057088
5.65,0.5326310528,1.0156578432,0.4896517504853333,0.046202024704,-0.32372130560000006,-0.25537100710952637,-0.03383253649611175,-2.0363205632000003,0.014659814400000004,1.0792142592,0.02220487600362134,0.02220487600362134,-0.01446043608570744,-0.01446043608570744,0.012958896607729926,-0.012958896607729926,-8.522584389738348e-05,0.043824982219864264,-0.05256633313596299,0.02442091646300056,-0.0010823442460211029
5.7,0.5221284992000002,1.0076390016000003,0.4857578241706667,0.04411230865066666,-0.3212297088,-0.2529263752535772,-0.03223229126834794,-2.013516736,0.014659814400000004,1.0791866624,0.022016249368325653,0.022016249368325653,-0.014337892021187851,-0.014337892021187851,0.012850163222613316,-0.012850163222613316,-8.50213216628712e-05,0.043444367647319765,-0.05211292711777302,0.02421088850182647,-0.001074854258542377
5.75,0.5114288256,0.9997266048000001,0.4819131459413334,0.042061192447999995,-0.31869277440000005,-0.25053342219605335,-0.030681477934730163,-1.9913072256000004,0.014659814400000004,1.07918272,0.0218308249819588,0.0218308249819588,-0.01421742239988256,-0.01421742239988256,0.012743246963618915,-0.012743246963618915,-8.481031735463271e-05,0.0430702834297083,-0.0516672185309523,0.024004407982821475,-0.001067454146461977
5.8,0.500507392,0.9919196672000002,0.478118381312,0.040048676096000005,-0.3161026176000001,-0.24819124917524318,-0.02917784959097905,-1.9696654208000002,0.014659814400000004,1.0792053888000006,0.021648521464591505,0.021648521464591505,-0.014098974683359,-0.014098974683359,0.012638102571314421,-0.012638102571314421,-8.459328409667486e-05,0.04270256526415637,-0.05122901697881842,0.023801388008745785,-0.00106014295441906
5.85,0.4893385728,0.9842142464000001,0.4743715337386667,0.03807276305066667,-0.3134523392000001,-0.24589760928686732,-0.027719608713671115,-1.9485735808000002,0.014659814400000004,1.0792595968,0.02146926018388734,0.02146926018388734,-0.013982498099722821,-0.013982498099722821,0.012534686275304291,-0.012534686275304291,-8.437064848508946e-05,0.042341054144368034,-0.050798138024720954,0.023601744349483433,-0.0010529196933431013
5.9,0.47788984320000005,0.9766103424000002,0.4706726032213334,0.03613411882666667,-0.3107370112000001,-0.24365115438835813,-0.026304957779382857,-1.9280080512000002,0.014659814400000004,1.0793532288000003,0.021292965139782096,0.021292965139782096,-0.013867943569843305,-0.013867943569843305,0.012432955733795829,-0.012432955733795829,-8.414281225247659e-05,0.04198559616213122,-0.050374402981171976,0.02340539535186858,-0.001045783346032467
5.95,0.46612079359999997,0.9691040128000001,0.46702092424533337,0.03423141239466667,-0.3079487488,-0.24145008695629205,-0.024932548645546667,-1.9079501056000003,0.014659814400000004,1.0794912128,0.021119562854926367,0.021119562854926367,-0.013755263637243255,-0.013755263637243255,0.012332869976055085,-0.012332869976055085,-8.391015381646758e-05,0.04163604231649572,-0.0499576387060035,0.023212261852094913,-0.0010387328721379898
6.0,0.4539851008000001,0.9616982144000001,0.46341516578133335,0.03236331272533333,-0.3050767104,-0.23929305884810162,-0.02360058378873905,-1.8883790464000003,0.014659814400000004,1.0796824192000005,0.02094898227055895,0.02094898227055895,-0.013644412401443418,-0.013644412401443418,0.012234389347595366,-0.012234389347595366,-8.36730297213172e-05,0.041292248330406595,-0.0495476774054896,0.023022267090745847,-0.0010317672126137786
6.05,0.4414256,0.9543870336000001,0.4598546623146667,0.030530485333333333,-0.30210512640000003,-0.23717872192121905,-0.02230771506639238,-1.8692781184000002,0.014659814400000004,1.0799376896000004,0.02078115464750016,0.02078115464750016,-0.013535345454565315,-0.013535345454565315,0.012137475457950757,-0.012137475457950757,-8.34317759807769e-05,0.04095407447456646,-0.04914435644433875,0.022835336625621865,-0.0010248852936906787
6.1,0.42836344320000014,0.9471694848000001,0.4563394138453334,0.028731599189333337,-0.2990211840000001,-0.23510527865222094,-0.021052144955083178,-1.8506285952000003,0.014659814400000004,1.0802698368000003,0.020616013471974223,0.020616013471974223,-0.013428019821008608,-0.013428019821008608,0.012042091130895723,-0.012042091130895723,-8.318670932975699e-05,0.04062138539829238,-0.04874751816243458,0.022651398271462477,-0.0010180860304217128
6.15,0.4147020416,0.940045568,0.452868089344,0.02696598877866667,-0.29580221440000004,-0.23307183027939557,-0.01983252531224381,-1.8324156928000004,0.014659814400000004,1.0806956159999999,0.02045349436598847,0.02045349436598847,-0.013322393900030921,-0.013322393900030921,0.011948200352673716,-0.011948200352673716,-8.293812839165822e-05,0.040294049967130104,-0.04835700969818417,0.022470381993632476,-0.0010113683298435359
6.2,0.4003103104000001,0.933013312,0.449440023296,0.025232988586666664,-0.2924186496,-0.23107702866017527,-0.018647957376162542,-1.8146226560000003,0.014659814400000004,1.0812376959999999,0.020293535002014508,0.020293535002014508,-0.013218427411068899,-0.013218427411068899,0.011855768244060892,-0.011855768244060892,-8.26863147676765e-05,0.039971941106986084,-0.04797268281831615,0.022292219853173444,-0.0010047310937931937
6.25,0.38500591360000014,0.9260697600000001,0.44605521570133333,0.023532598613333337,-0.2888320512,-0.2291195256519924,-0.017497093004271748,-1.7972347008000003,0.014659814400000004,1.0819266304000001,0.02013607502173256,0.02013607502173256,-0.013116081341649384,-0.013116081341649384,0.011764760990995632,-0.011764760990995632,-8.243153405386908e-05,0.039654935654538474,-0.04759439375395926,0.02211684592994371,-0.000998173221415291
6.3,0.3685197824000001,0.9192149120000002,0.442711670016,0.021863487829333336,-0.28498131200000004,-0.22719842249313524,-0.016378134673147936,-1.7802390144000004,0.014659814400000004,1.0828107136000003,0.01998105595861527,0.01998105595861527,-0.013015317897748981,-0.013015317897748981,0.011675145812895294,-0.011675145812895294,-8.217403679129194e-05,0.03934291421369119,-0.047222003042823965,0.02194419625315876,-0.0009916936113909913
6.35,0.35042515199999996,0.9124467968000001,0.43941005175466663,0.020224990720000002,-0.28077575680000005,-0.22531237104103624,-0.01529063300193524,-1.7636198272000003,0.014659814400000004,1.0839569664000002,0.019828421164140922,0.019828421164140922,-0.012916100456468963,-0.012916100456468963,0.011586890951096192,-0.011586890951096192,-8.191405935408765e-05,0.03903576101783701,-0.04685537537730279,0.021774208734372736,-0.0009852911639169435
6.4,0.3299887360000001,0.9057644288000001,0.4361496954026667,0.018617107285333334,-0.2760498048,-0.22346047253398352,-0.014233689228921906,-1.7473653120000001,0.014659814400000004,1.0854945024,0.01967811573743928,0.01967811573743928,-0.01281839352090076,-0.01281839352090076,0.011499965582711652,-0.011499965582711652,-8.165182478001487e-05,0.03873336379770209,-0.04649437945830283,0.021606823102842076,-0.0009789647824593518
6.45,0.305678912,0.8991648512000001,0.432928604416,0.017039172010666667,-0.2704693376000001,-0.2216418282102654,-0.013205505830684444,-1.7314616704000003,0.014659814400000004,1.0876776064000002,0.01953008645818522,0.01953008645818522,-0.012722162677064743,-0.012722162677064743,0.011414339817224669,-0.011414339817224669,-8.138754354754512e-05,0.03843561365454789,-0.04613888785462058,0.021441980843208242,-0.000972713375305744
6.5,0.27297374720000006,0.8926490496000001,0.42974744430933337,0.015489853866666669,-0.2630398848,-0.2198550899273143,-0.012205184045511111,-1.7158990464000001,0.014659814400000004,1.0912711040000003,0.019384281722566604,0.019384281722566604,-0.012627374552812213,-0.012627374552812213,0.011329984653999368,-0.011329984653999368,-8.112141430333338e-05,0.03814240493851346,-0.04578877686767083,0.021279625135434247,-0.0009665358569347581
6.55,0.2561600914910935,0.8863008264880735,0.42665644294580063,0.014089111986656126,-0.25898110874619273,-0.21826177894753704,-0.011201117229627737,-1.7030514906405279,0.014659814400000004,1.1152005234732154,0.019240651482163206,0.019240651482163206,-0.012533996778587016,-0.012533996778587016,0.011246871949467207,-0.011246871949467207,-8.085362454356344e-05,0.03785363513188692,-0.04544392640138072,0.021119700796927817,-0.0009604311492220953
6.6,0.2405142129484329,0.8800604341968397,0.42362483288129377,0.012705622406866238,-0.25516078356205707,-0.21673947403851904,-0.010187694667600243,-1.6905580308868577,0.014659814400000004,1.1537428561644198,0.019099147185583615,0.019099147185583615,-0.012441997949949464,-0.012441997949949464,0.011164974385747733,-0.011164974385747733,-8.058435125240207e-05,0.03756920473710126,-0.045104219837063454,0.020962154226783138,-0.000954398182499055
6.65,0.22597493296381105,0.873925423467312,0.4206499038365946,0.01133929613542699,-0.2515679157791578,-0.2152815158002752,-0.009165030278491788,-1.6784057471095546,0.014659814400000004,1.2046881589377285,0.018959721722715765,0.018959721722715765,-0.012351347591770914,-0.012351347591770914,0.011084265440631867,-0.011084265440631867,-8.031376150054393e-05,0.03728901716925731,-0.04476954391308839,0.0208069333520728,-0.0009484358964783422
6.7,0.21248008732902104,0.8678933450405032,0.41772894553248513,0.00999004418046837,-0.24818855512905974,-0.21388124483282064,-0.008133237981365522,-1.6665777768791832,0.014659814400000004,1.2658274742572526,0.01882232937145565,0.01882232937145565,-0.01226201612401287,-0.01226201612401287,0.011004719358859733,-0.011004719358859733,-8.004201300659906e-05,0.03701297865298284,-0.044439788609168134,0.020653987576121587,-0.0009425432410603834
6.75,0.19996652623585545,0.8619607640574267,0.41485924768974725,0.008657777550120373,-0.2450107225433275,-0.21253200173617037,-0.007092431695284602,-1.6550612001663072,0.014659814400000004,1.3349498733871048,0.018686925746786445,0.018686925746786445,-0.012173974829009363,-0.012173974829009363,0.010926311124628869,-0.010926311124628869,-7.976925466386919e-05,0.036740998123443946,-0.04411484703508703,0.020503267728694062,-0.0009367191770320989
6.8,0.1883720854761074,0.8561242456590957,0.41203810002916297,0.007342407252512989,-0.242019482153526,-0.21122712711033936,-0.006042725339312182,-1.6438411257414915,0.014659814400000004,1.4098454131913987,0.018553467752088017,0.018553467752088017,-0.012087195820176196,-0.012087195820176196,0.010849016435272285,-0.010849016435272285,-7.949562703486602e-05,0.036472987131332096,-0.04379461532370031,0.02035472601802922,-0.0009309626766688652
6.85,0.1776355864415696,0.8503823261865232,0.4092627922715143,0.006043844295776206,-0.2392038404912198,-0.20995996155534266,-0.004984232832511418,-1.6329006911752995,0.014659814400000004,1.4883051361342459,0.01842191353256339,0.01842191353256339,-0.012001652012074917,-0.012001652012074917,0.010772811676048924,-0.010772811676048924,-7.922126281574395e-05,0.036208859751656775,-0.043478992528037594,0.020208315984655865,-0.0009252727242493484
6.9,0.16769387932403487,0.8447315707807224,0.4065306141375832,0.004761999688040015,-0.2365498472879737,-0.20872384567119528,-0.003917068093945462,-1.622227962038296,0.014659814400000004,1.5681171278797592,0.018292222430675624,0.018292222430675624,-0.011917317091763665,-0.011917317091763665,0.01069767389599264,-0.01069767389599264,-7.894628727266934e-05,0.03594853249618065,-0.0431678805223494,0.020063992456924355,-0.0009196483164919562
6.95,0.15848578551529624,0.8391685445827067,0.40383885534815134,0.003496784437434404,-0.2340445378753525,-0.20751212005791228,-0.0028413450426774695,-1.6118060759010453,0.014659814400000004,1.6470734164920515,0.01816435494349447,0.01816435494349447,-0.011834165491370759,-0.011834165491370759,0.010623580784768391,-0.010623580784768391,-7.867081865198562e-05,0.035691924229340845,-0.04286118390694101,0.019921711508191296,-0.0009140884629207994
7.0,0.1499481552071465,0.833691783933489,0.401184805624001,0.0022481095520893645,-0.23167593318492094,-0.20631812531550858,-0.0017571775977705947,-1.6016211271341116,0.014659814400000004,1.7229630732352357,0.018038272681857787,0.018038272681857787,-0.011752172361830512,-0.011752172361830512,0.01055051065048725,-0.01055051065048725,-7.839496856590785e-05,0.035438956087506045,-0.042558809916641994,0.019781430415595526,-0.000908592186168259
7.05,0.14201980979137874,0.8282968683740825,0.398565754685914,0.0010158860401348893,-0.2294300829482437,-0.2051352020439993,-0.0006646796782879926,-1.5916592101080593,0.014659814400000004,1.7935761549734244,0.01791393833125831,0.01791393833125831,-0.011671313547724304,-0.011671313547724304,0.01047844239843459,-0.01047844239843459,-7.811884235535326e-05,0.0351895514014262,-0.042260668332766385,0.019643107620365495,-0.0009031585208048819
7.1,0.13463759945978532,0.8229833198455002,0.3959789922546723,-0.00019997509029903701,-0.2272940224968856,-0.20395669084339943,0.0004360347967071827,-1.5819054335934526,0.014659814400000004,1.856703704170729,0.017791315614371195,0.017791315614371195,-0.011591565563172921,-0.011591565563172921,0.010407355510668017,-0.010407355510668017,-7.784253943139057e-05,0.03494363562173698,-0.04196667139842264,0.019506702689599795,-0.0008977865192144171
7.15,0.12773936000415964,0.8177457322887556,0.3934218080510579,-0.0013995628310824219,-0.22525478716241137,-0.20277593231372396,0.0015448519081517765,-1.572343920760856,0.014659814400000004,1.910133806491264,0.017670369255142385,0.017670369255142385,-0.011512905568729232,-0.011512905568729232,0.010337230026444065,-0.010337230026444065,-7.756615359669688e-05,0.03470113624738734,-0.04167673373703773,0.01937217627946419,-0.0008924752431948242
7.2,0.12126391281629444,0.8125826420448614,0.3908914917958527,-0.0025829661740852726,-0.2232994122763857,-0.20158626705498792,0.002661657736982635,-1.5629607659808336,0.014659814400000004,1.9516584899991407,0.017551064944362624,0.017551064944362624,-0.011435311349223208,-0.011435311349223208,0.010268046523434942,-0.010268046523434942,-7.728977334830239e-05,0.034461982756864754,-0.04139077227396581,0.01923949009975084,-0.0008872237697821932
7.25,0.11514909368798242,0.8074915998548312,0.38838533320983865,-0.0037502741111776054,-0.2214149331703734,-0.20038103566720636,0.0037863383641366043,-1.5537420636239494,0.014659814400000004,1.9790668259584725,0.01743336930665544,0.01743336930665544,-0.011358761292513531,-0.011358761292513531,0.01019978609969832,-0.01019978609969832,-7.701348216281756e-05,0.034226106542097144,-0.04110870616105526,0.0191086068797465,-0.0008820311898876677
7.3,0.10933175281101655,0.8024701564596781,0.3859006220137977,-0.004901575634229425,-0.2195893707759392,-0.19915357875039427,0.0049187798705505265,-1.5446729224607678,0.014659814400000004,1.9901488712333726,0.017317249868812147,0.017317249868812147,-0.011283234369103083,-0.011283234369103083,0.0101324303563656,-0.0101324303563656,-7.673735876525415e-05,0.03399344084491723,-0.04083045670405447,0.018979490335359013,-0.0008768966083350965
7.35,0.10375071157718982,0.7975138914004151,0.38343464792851195,-0.006036959735110744,-0.21780877482464778,-0.1978972369045667,0.006058868337161249,-1.5357384512618537,0.014659814400000004,1.9826946826879523,0.017202675029409708,0.017202675029409708,-0.0112087101125773,-0.0112087101125773,0.010065961381015388,-0.010065961381015388,-7.646147738247055e-05,0.03376392069597871,-0.04055594729274022,0.018852105137452713,-0.0008718191438692448
7.4,0.09834282017829486,0.7926223266180553,0.3809847006747632,-0.007156515405691572,-0.216060180648064,-0.19660535072973861,0.007206489844905621,-1.526924744397771,0.014659814400000004,1.954494317186325,0.017089614029651347,0.017089614029651347,-0.011135168600827042,-0.011135168600827042,0.010000361731701001,-0.010000361731701001,-7.618590798220559e-05,0.03353748285601966,-0.04028510333365781,0.01872641688134527,-0.0008667979291377402
7.45,0.09304690000612474,0.787791041653612,0.37854806997333335,-0.008260331637841917,-0.21433062357775257,-0.19527126082592508,0.008361530474720484,-1.5182159250390832,0.014659814400000004,1.9033378315926022,0.01697803692537274,0.01697803692537274,-0.011062590438019406,-0.011062590438019406,0.009935614421602238,-0.009935614421602238,-7.59107164985947e-05,0.03331406575937301,-0.0400178521853667,0.01860239205742059,-0.0008618321106496384
7.5,0.08788698567195001,0.7830175872480982,0.37613957239466667,-0.009348497423431794,-0.21262600091964134,-0.19390828869006224,0.009523876307542685,-1.5095990731563558,0.014659814400000004,1.839030796588308,0.016867914560159705,0.016867914560159705,-0.010990956737281942,-0.010990956737281942,0.009871702904273265,-0.009871702904273265,-7.563596504500401e-05,0.03309360945962778,-0.039754123096088965,0.01847999802281339,-0.0008569208487132078
7.55,0.08353578656532377,0.7782995141425274,0.3737723367253334,-0.010421101754331202,-0.21109060688373563,-0.1925884571163632,0.010693413424309066,-1.5010592975201529,0.014659814400000004,1.7756130014026974,0.01675921853952613,0.01675921853952613,-0.010920249104067492,-0.010920249104067492,0.009808611059459831,-0.009808611059459831,-7.536171211496053e-05,0.032876055577350204,-0.03949384714366325,0.018359202974123565,-0.0008520633173552988
7.6,0.07991495190909527,0.7736343730779124,0.3714417043626667,-0.011478233622410164,-0.20970599468349468,-0.19130547477284573,0.01187002790595648,-1.4925817069010379,0.014659814400000004,1.7130873017132318,0.016651921206103627,0.016651921206103627,-0.010850449620168678,-0.010850449620168678,0.009746323179460472,-0.009746323179460472,-7.508801277190393e-05,0.032661347249777165,-0.039236957177710245,0.01823997592111955,-0.0008472587042244376
7.65,0.07694415972611394,0.7690197147952664,0.3691443477333334,-0.012519982019538682,-0.20845864553237797,-0.19005439847009525,0.013053605833421767,-1.4841514100695758,0.014659814400000004,1.651462466797372,0.0165459956157969,0.0165459956157969,-0.010781540828352493,-0.010781540828352493,0.009684823956007551,-0.009684823956007551,-7.481491882843794e-05,0.03244942908239833,-0.038983387763919304,0.01812228666139152,-0.0008425062104795597
7.7,0.07455294403922917,0.7644521044356027,0.36687893580799996,-0.013546435937586773,-0.20733011264384477,-0.18883163316126478,0.01424403328764177,-1.4757554869963307,0.014659814400000004,1.5907452947325806,0.01644141551486111,0.01644141551486111,-0.010713505717587167,-0.010713505717587167,0.009624098467645238,-0.009624098467645238,-7.454247901571368e-05,0.03224024710234795,-0.038733075130370886,0.018006105755917195,-0.0008378050506661531
7.75,0.07267379567129026,0.7599281071399344,0.36464214101333337,-0.01455768436842444,-0.20630786283135444,-0.18763403318036317,0.015441196349553338,-1.4673780608518672,0.014659814400000004,1.5309465259963184,0.01633815531785995,0.01633815531785995,-0.010646327708834783,-0.010646327708834783,0.009564132167582689,-0.009564132167582689,-7.427073914353538e-05,0.03203374871352967,-0.03848595711581177,0.01789140450550398,-0.0008331544525813858
7.8,0.07124413344514657,0.7554472448492746,0.3624332978346667,-0.015553816303921698,-0.2053773917083662,-0.18645845286139937,0.016644981100093322,-1.4590052260067492,0.014659814400000004,1.4720808434660486,0.016236190086465038,0.016236190086465038,-0.010579990641384492,-0.010579990641384492,0.00950491087200172,-0.00950491087200172,-7.399974225174189e-05,0.03182988265340237,-0.038241973119804235,0.0177781549280731,-0.0008285536571296506
7.85,0.07021024658364755,0.7510050971046364,0.360250409728,-0.016534920735948554,-0.2045271516883395,-0.18530354406180574,0.017855273620198564,-1.450623076831541,0.014659814400000004,1.4141629300192315,0.016135495509059322,0.016135495509059322,-0.010514478759702395,-0.010514478759702395,0.009446420748799252,-0.009446420748799252,-7.372952875337928e-05,0.03162859895135734,-0.038001064054673704,0.017666329736752397,-0.0008240019181698172
