MACH,ALPHA_DEG,BETA_DEG,DELTA_ELEVON_L,DELTA_ELEVON_R,DELTA_RUDDER,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
4.5,2,-3,0.0,0.0,0.0,0.0562713,0.161429,0.0506425,0.00434398,-0.0278125,-0.0766512,-2.35866,0.27124
4.5,2,-2,0.0,0.0,0.0,0.0559882,0.161767,0.0336617,0.00291546,-0.0278956,-0.0509359,-2.35462,0.270881
4.5,2,-1,0.0,0.0,0.0,0.0559107,0.161955,0.0168369,0.00147524,-0.0279399,-0.0255585,-2.35218,0.270669
4.5,2,0,0.0,0.0,0.0,0.0555246,0.162047,0.000103541,2.75426e-05,-0.027926,-0.000212179,-2.35136,0.270598
4.5,2,1,0.0,0.0,0.0,0.0559661,0.16197,-0.0166345,-0.00141895,-0.0279351,0.0251283,-2.35216,0.270673
4.5,2,2,0.0,0.0,0.0,0.0559866,0.161795,-0.0334573,-0.00286202,-0.0278943,0.0504845,-2.35458,0.270889
4.5,2,3,0.0,0.0,0.0,0.0560761,0.161486,-0.0504252,-0.00430017,-0.0278272,0.0761489,-2.35861,0.271254
4.5,2,4,0.0,0.0,0.0,0.0562594,0.161053,-0.0676397,-0.0057418,-0.0277241,0.102135,-2.3641,0.271744
4.5,2,5,0.0,0.0,0.0,0.0564071,0.160493,-0.0851347,-0.00719324,-0.0276006,0.128649,-2.371,0.272367
4.5,3,-6,0.0,0.0,0.0,0.0600347,0.193605,0.102933,0.00862948,-0.0353626,-0.155961,-2.36693,0.277555
4.5,3,-5,0.0,0.0,0.0,0.059731,0.194313,0.085092,0.00718611,-0.0355126,-0.128901,-2.35871,0.276895
4.5,3,-4,0.0,0.0,0.0,0.0593959,0.194893,0.0676419,0.00574407,-0.0356299,-0.102488,-2.35179,0.276329
4.5,3,-3,0.0,0.0,0.0,0.059456,0.195312,0.0504956,0.0043032,-0.0357104,-0.0765788,-2.34628,0.275887
4.5,3,-2,0.0,0.0,0.0,0.0591551,0.195648,0.0335615,0.00288495,-0.0357939,-0.0508958,-2.34224,0.275559
4.5,3,-1,0.0,0.0,0.0,0.0590673,0.195843,0.0167878,0.0014608,-0.0358381,-0.025524,-2.3398,0.275365
4.5,3,0,0.0,0.0,0.0,0.0586951,0.195935,9.703e-05,2.90874e-05,-0.0358247,-0.000234984,-2.33899,0.275301
4.5,3,1,0.0,0.0,0.0,0.0590918,0.195855,-0.0165939,-0.00140296,-0.035834,0.0250291,-2.33979,0.275369
4.5,3,2,0.0,0.0,0.0,0.0591109,0.195674,-0.0333602,-0.00282955,-0.0357947,0.0503797,-2.34222,0.275571
4.5,3,3,0.0,0.0,0.0,0.0592007,0.195364,-0.0502845,-0.00425598,-0.0357274,0.0760045,-2.34623,0.275899
4.5,3,4,0.0,0.0,0.0,0.0593448,0.194923,-0.0674502,-0.00568558,-0.0356266,0.101957,-2.35171,0.276347
4.5,3,5,0.0,0.0,0.0,0.0594795,0.194355,-0.0848927,-0.00712284,-0.0355048,0.128428,-2.35861,0.276917
4.5,4,-6,0.0,0.0,0.0,0.0633375,0.228153,0.102705,0.00857411,-0.0433782,-0.155767,-2.35443,0.281606
4.5,4,-5,0.0,0.0,0.0,0.0629286,0.228878,0.0849022,0.00713455,-0.043519,-0.128761,-2.34623,0.281
4.5,4,-4,0.0,0.0,0.0,0.0626685,0.229463,0.0674954,0.00570882,-0.0436459,-0.102351,-2.33934,0.280482
4.5,4,-3,0.0,0.0,0.0,0.0626926,0.229906,0.0503746,0.00428256,-0.0437359,-0.0764781,-2.33387,0.280077
4.5,4,-2,0.0,0.0,0.0,0.0625239,0.230234,0.0334878,0.00286738,-0.0438065,-0.0508745,-2.32985,0.279776
4.5,4,-1,0.0,0.0,0.0,0.0624012,0.230432,0.0167498,0.00145262,-0.0438508,-0.0255215,-2.32743,0.279598
4.5,4,0,0.0,0.0,0.0,0.0620363,0.230528,9.37795e-05,3.07784e-05,-0.0438358,-0.000264282,-2.32662,0.279541
4.5,4,1,0.0,0.0,0.0,0.0624305,0.230442,-0.0165613,-0.0013924,-0.0438468,0.0249817,-2.32741,0.279601
4.5,4,2,0.0,0.0,0.0,0.0624387,0.230256,-0.0332908,-0.0028097,-0.0438082,0.0503177,-2.32983,0.279788
4.5,4,3,0.0,0.0,0.0,0.0624948,0.229937,-0.0501807,-0.00422767,-0.0437422,0.0759106,-2.33381,0.280089
4.5,4,4,0.0,0.0,0.0,0.0626568,0.229491,-0.067312,-0.00564859,-0.0436441,0.101823,-2.33927,0.280499
4.5,4,5,0.0,0.0,0.0,0.0628793,0.228912,-0.0847161,-0.00707417,-0.0435199,0.128253,-2.34613,0.281022
4.5,5,-6,0.0,0.0,0.0,0.0669515,0.263492,0.102548,0.00854883,-0.0515302,-0.155715,-2.34199,0.285228
4.5,5,-5,0.0,0.0,0.0,0.0667068,0.26424,0.0847831,0.00712469,-0.0516762,-0.128757,-2.33386,0.28467
4.5,5,-4,0.0,0.0,0.0,0.0663846,0.264833,0.0674005,0.00569775,-0.0518048,-0.102368,-2.32704,0.284191
4.5,5,-3,0.0,0.0,0.0,0.0661776,0.265281,0.0503043,0.00427512,-0.0518965,-0.0764269,-2.32162,0.283816
4.5,5,-2,0.0,0.0,0.0,0.0660344,0.265601,0.0334405,0.00285695,-0.051963,-0.0508313,-2.31766,0.283542
4.5,5,-1,0.0,0.0,0.0,0.0659154,0.265809,0.0167273,0.00144833,-0.0520083,-0.025505,-2.31526,0.283376
4.5,5,0,0.0,0.0,0.0,0.0655264,0.265906,9.07536e-05,3.0766e-05,-0.0519931,-0.000256002,-2.31445,0.283323
4.5,5,1,0.0,0.0,0.0,0.0659342,0.265819,-0.01654,-0.00138702,-0.0520061,0.0249643,-2.31524,0.28338
4.5,5,2,0.0,0.0,0.0,0.0658669,0.265619,-0.0332533,-0.00280249,-0.0519675,0.0502941,-2.31762,0.283551
4.5,5,3,0.0,0.0,0.0,0.0659425,0.265294,-0.0501186,-0.00421603,-0.0519014,0.0758654,-2.32156,0.283829
4.5,5,4,0.0,0.0,0.0,0.0661115,0.264832,-0.0672174,-0.00563055,-0.0518053,0.101771,-2.32697,0.284208
4.5,5,5,0.0,0.0,0.0,0.0663413,0.264237,-0.0846028,-0.00705406,-0.051678,0.128166,-2.33377,0.284688
4.5,6,-6,0.0,0.0,0.0,0.070703,0.299672,0.102465,0.00854972,-0.0598603,-0.155644,-2.32979,0.288436
4.5,6,-5,0.0,0.0,0.0,0.0703769,0.300445,0.0847244,0.00712895,-0.0600016,-0.128664,-2.32176,0.287917
4.5,6,-4,0.0,0.0,0.0,0.0701104,0.301049,0.0673491,0.00569554,-0.0601361,-0.102335,-2.31503,0.287472
4.5,6,-3,0.0,0.0,0.0,0.070046,0.301531,0.0502705,0.00428219,-0.0602314,-0.0764518,-2.3097,0.287126
4.5,6,-2,0.0,0.0,0.0,0.0699848,0.301855,0.0334231,0.002861,-0.0602916,-0.0509008,-2.3058,0.286872
4.5,6,-1,0.0,0.0,0.0,0.0697987,0.302075,0.0167098,0.0014569,-0.0603435,-0.0255405,-2.30341,0.286713
4.5,6,0,0.0,0.0,0.0,0.069448,0.302162,8.86259e-05,3.93279e-05,-0.0603205,-0.000278474,-2.30264,0.286669
4.5,6,1,0.0,0.0,0.0,0.06974,0.302075,-0.0165271,-0.00138601,-0.0603418,0.0249212,-2.30339,0.286717
4.5,6,2,0.0,0.0,0.0,0.0697003,0.301869,-0.033233,-0.0027978,-0.0603025,0.0502431,-2.30576,0.28688
4.5,6,3,0.0,0.0,0.0,0.0697635,0.301531,-0.0500862,-0.00421158,-0.060236,0.0758119,-2.30964,0.287137
4.5,6,4,0.0,0.0,0.0,0.0699206,0.301051,-0.0671728,-0.0056243,-0.0601391,0.101708,-2.31495,0.287488
4.5,6,5,0.0,0.0,0.0,0.0702095,0.300447,-0.0845582,-0.00705616,-0.0600062,0.128096,-2.32167,0.287935
4.5,7,-6,0.0,0.0,0.0,0.0745715,0.33677,0.102437,0.00856185,-0.0683837,-0.15563,-2.31797,0.291256
4.5,7,-5,0.0,0.0,0.0,0.0743926,0.337577,0.0846996,0.00714094,-0.0685369,-0.12874,-2.31008,0.29077
4.5,7,-4,0.0,0.0,0.0,0.0741152,0.338218,0.0673428,0.00571645,-0.068667,-0.102382,-2.30347,0.290354
4.5,7,-3,0.0,0.0,0.0,0.0738609,0.3387,0.0502622,0.0042888,-0.0687622,-0.0764146,-2.29823,0.290031
4.5,7,-2,0.0,0.0,0.0,0.0739707,0.339022,0.033427,0.00285889,-0.0688105,-0.0509225,-2.29441,0.289794
4.5,7,-1,0.0,0.0,0.0,0.0737364,0.339277,0.016713,0.00145895,-0.0688747,-0.0255528,-2.29209,0.289649
4.5,7,0,0.0,0.0,0.0,0.0734489,0.339381,8.81548e-05,4.12205e-05,-0.0688541,-0.000296748,-2.29132,0.289605
4.5,7,1,0.0,0.0,0.0,0.0738549,0.339294,-0.0165322,-0.00138071,-0.0688758,0.024889,-2.29207,0.289653
4.5,7,2,0.0,0.0,0.0,0.0738233,0.339081,-0.0332316,-0.00279882,-0.0688354,0.0501991,-2.29437,0.289801
4.5,7,3,0.0,0.0,0.0,0.0738093,0.338719,-0.0500853,-0.00421792,-0.0687687,0.0757921,-2.29817,0.290042
4.5,7,4,0.0,0.0,0.0,0.0739939,0.338214,-0.0671779,-0.00563669,-0.0686687,0.101732,-2.30339,0.290369
4.5,7,5,0.0,0.0,0.0,0.0741705,0.337568,-0.084535,-0.00705897,-0.0685417,0.128109,-2.30999,0.290788
4.5,8,-6,0.0,0.0,0.0,0.0786246,0.374859,0.102462,0.00859723,-0.0771279,-0.155668,-2.30664,0.293712
4.5,8,-5,0.0,0.0,0.0,0.0783885,0.375701,0.0847353,0.00716678,-0.0772809,-0.128738,-2.29892,0.293257
4.5,8,-4,0.0,0.0,0.0,0.0781375,0.376376,0.0673744,0.00573683,-0.0774136,-0.102369,-2.29245,0.292867
4.5,8,-3,0.0,0.0,0.0,0.0779938,0.376897,0.0502897,0.0043097,-0.0775132,-0.0764452,-2.28733,0.292562
4.5,8,-2,0.0,0.0,0.0,0.078149,0.37724,0.0334512,0.00287504,-0.0775642,-0.0509587,-2.28361,0.292339
4.5,8,-1,0.0,0.0,0.0,0.0778934,0.377501,0.0167392,0.00146355,-0.077628,-0.0255969,-2.28137,0.29221
4.5,8,0,0.0,0.0,0.0,0.0776028,0.377617,8.69356e-05,4.49282e-05,-0.0776087,-0.000313177,-2.28059,0.292161
4.5,8,1,0.0,0.0,0.0,0.078012,0.377519,-0.0165637,-0.00138154,-0.0776275,0.0249355,-2.28135,0.292214
4.5,8,2,0.0,0.0,0.0,0.0779757,0.377292,-0.0332621,-0.00281212,-0.0775858,0.0502386,-2.28357,0.292345
4.5,8,3,0.0,0.0,0.0,0.077957,0.376913,-0.0501179,-0.00423841,-0.0775162,0.0758365,-2.28728,0.292572
4.5,8,4,0.0,0.0,0.0,0.0781299,0.376382,-0.0672161,-0.00566412,-0.0774143,0.101789,-2.29238,0.29288
4.5,8,5,0.0,0.0,0.0,0.0782539,0.375699,-0.084578,-0.00709498,-0.0772861,0.128191,-2.29883,0.293274
4.5,9,-6,0.0,0.0,0.0,0.0831442,0.41404,0.102565,0.00865689,-0.0861055,-0.155736,-2.29591,0.295845
4.5,9,-5,0.0,0.0,0.0,0.0828768,0.414929,0.0848267,0.00721854,-0.0862653,-0.128788,-2.28837,0.295412
4.5,9,-4,0.0,0.0,0.0,0.0824693,0.415629,0.0674465,0.0057795,-0.0864041,-0.102463,-2.28205,0.295042
4.5,9,-3,0.0,0.0,0.0,0.0823276,0.416178,0.0503462,0.00434225,-0.0865076,-0.0765173,-2.27707,0.294753
4.5,9,-2,0.0,0.0,0.0,0.0824743,0.416528,0.0334901,0.00289473,-0.0865577,-0.0510061,-2.27345,0.294542
4.5,9,-1,0.0,0.0,0.0,0.0821785,0.416801,0.0167442,0.00147364,-0.0866252,-0.0255733,-2.27125,0.294416
4.5,9,0,0.0,0.0,0.0,0.081825,0.416916,8.30749e-05,3.94185e-05,-0.0866029,-0.000270469,-2.27051,0.294374
4.5,9,1,0.0,0.0,0.0,0.0822502,0.416814,-0.0165744,-0.00140066,-0.0866232,0.0249824,-2.27123,0.29442
4.5,9,2,0.0,0.0,0.0,0.0822694,0.416583,-0.0333011,-0.00283559,-0.0865811,0.0503068,-2.27341,0.294548
4.5,9,3,0.0,0.0,0.0,0.0824261,0.4162,-0.0501879,-0.00426569,-0.0865094,0.0759178,-2.27701,0.294763
4.5,9,4,0.0,0.0,0.0,0.0825737,0.415644,-0.067296,-0.00570084,-0.0864043,0.101863,-2.28197,0.295055
4.5,9,5,0.0,0.0,0.0,0.0828726,0.414939,-0.0846773,-0.00713824,-0.0862719,0.128275,-2.28827,0.295427
4.5,10,-6,0.0,0.0,0.0,0.0878582,0.454352,0.102747,0.00875758,-0.0953396,-0.155985,-2.28578,0.297682
4.5,10,-5,0.0,0.0,0.0,0.0874487,0.455279,0.0849583,0.00729257,-0.0955006,-0.128955,-2.27845,0.297268
4.5,10,-4,0.0,0.0,0.0,0.0871884,0.456033,0.0675629,0.00583609,-0.0956475,-0.102537,-2.27233,0.296917
4.5,10,-3,0.0,0.0,0.0,0.0870971,0.456622,0.0504385,0.00438505,-0.0957564,-0.0765598,-2.26749,0.296641
4.5,10,-2,0.0,0.0,0.0,0.0871859,0.457012,0.0335474,0.00292854,-0.0958183,-0.0509981,-2.26397,0.296439
4.5,10,-1,0.0,0.0,0.0,0.0869499,0.457284,0.0167729,0.00148854,-0.0958795,-0.0255463,-2.26184,0.296318
4.5,10,0,0.0,0.0,0.0,0.0864042,0.457386,8.0659e-05,3.71473e-05,-0.0958574,-0.000251295,-2.26112,0.296279
4.5,10,1,0.0,0.0,0.0,0.0869722,0.457292,-0.0166074,-0.00141783,-0.0958771,0.0250641,-2.26182,0.29632
4.5,10,2,0.0,0.0,0.0,0.0870528,0.457041,-0.0333773,-0.00286501,-0.095835,0.0504662,-2.26393,0.296445
4.5,10,3,0.0,0.0,0.0,0.0871261,0.456627,-0.0502881,-0.00431039,-0.0957588,0.076089,-2.26743,0.29665
4.5,10,4,0.0,0.0,0.0,0.0872959,0.456044,-0.0674207,-0.00575611,-0.0956499,0.102041,-2.27225,0.296928
4.5,10,5,0.0,0.0,0.0,0.0874904,0.455297,-0.0848168,-0.0072117,-0.0955046,0.128468,-2.27837,0.297284
5.0,-10,-6,0.0,0.0,0.0,0.0315237,-0.214464,0.103648,0.0113014,0.061934,-0.151644,-2.45483,0.19616
5.0,-10,-5,0.0,0.0,0.0,0.0312258,-0.213709,0.0856468,0.00942633,0.0617205,-0.125184,-2.44756,0.19428
5.0,-10,-4,0.0,0.0,0.0,0.0309427,-0.213079,0.068039,0.00754897,0.0615487,-0.0993852,-2.44142,0.192694
5.0,-10,-3,0.0,0.0,0.0,0.0308237,-0.212598,0.0507996,0.00566583,0.0614145,-0.0741627,-2.43658,0.191421
5.0,-10,-2,0.0,0.0,0.0,0.0306818,-0.212242,0.0337795,0.0037965,0.0613009,-0.049247,-2.43301,0.1905
5.0,-10,-1,0.0,0.0,0.0,0.0305411,-0.212014,0.0169263,0.00191424,0.0612443,-0.0246939,-2.43082,0.18994
5.0,-10,0,0.0,0.0,0.0,0.030293,-0.21196,0.000161309,3.50565e-05,0.0612356,-0.000143726,-2.43007,0.189751
5.0,-10,1,0.0,0.0,0.0,0.0304701,-0.212,-0.016605,-0.00184037,0.0612417,0.0242955,-2.43079,0.18994
5.0,-10,2,0.0,0.0,0.0,0.0305932,-0.212213,-0.0334525,-0.00371616,0.0612966,0.0488829,-2.43295,0.190501
5.0,-10,3,0.0,0.0,0.0,0.0309095,-0.212566,-0.0504807,-0.00559285,0.0614073,0.0737109,-2.4365,0.191422
5.0,-10,4,0.0,0.0,0.0,0.0310832,-0.213042,-0.067728,-0.00747414,0.0615379,0.0989317,-2.44134,0.192696
5.0,-10,5,0.0,0.0,0.0,0.0311442,-0.213644,-0.0853111,-0.00935494,0.061701,0.124761,-2.44747,0.194282
5.0,-9,-6,0.0,0.0,0.0,0.0323111,-0.182283,0.102407,0.0108629,0.0537318,-0.150393,-2.45645,0.202527
5.0,-9,-5,0.0,0.0,0.0,0.0320419,-0.181524,0.0846114,0.00905586,0.0535252,-0.124151,-2.44891,0.200677
5.0,-9,-4,0.0,0.0,0.0,0.0314097,-0.180866,0.0671882,0.00725476,0.0533646,-0.0985362,-2.44256,0.199117
5.0,-9,-3,0.0,0.0,0.0,0.0313202,-0.180384,0.050158,0.0054466,0.0532341,-0.0735103,-2.43754,0.197862
5.0,-9,-2,0.0,0.0,0.0,0.0311118,-0.180011,0.0333471,0.00364541,0.0531249,-0.0488216,-2.43385,0.196957
5.0,-9,-1,0.0,0.0,0.0,0.031027,-0.179797,0.0167123,0.00183951,0.0530615,-0.0244073,-2.43157,0.1964
5.0,-9,0,0.0,0.0,0.0,0.0310484,-0.179765,0.0001546,3.4335e-05,0.0530342,-0.000143832,-2.43082,0.196219
5.0,-9,1,0.0,0.0,0.0,0.0309898,-0.17979,-0.0163995,-0.00177083,0.053057,0.0241303,-2.43156,0.1964
5.0,-9,2,0.0,0.0,0.0,0.0311585,-0.18001,-0.0330341,-0.0035726,0.0531194,0.0485243,-2.4338,0.196956
5.0,-9,3,0.0,0.0,0.0,0.0312966,-0.180355,-0.0498398,-0.00537254,0.0532195,0.0731801,-2.43749,0.197865
5.0,-9,4,0.0,0.0,0.0,0.0315943,-0.180828,-0.0668907,-0.00718091,0.0533546,0.0981624,-2.44252,0.199125
5.0,-9,5,0.0,0.0,0.0,0.0318642,-0.181449,-0.0842795,-0.00898442,0.0535082,0.123734,-2.44882,0.20068
5.0,-8,-6,0.0,0.0,0.0,0.0328997,-0.150772,0.101222,0.0104547,0.0457786,-0.149284,-2.45673,0.209211
5.0,-8,-5,0.0,0.0,0.0,0.0326754,-0.150019,0.0836147,0.00871014,0.045576,-0.123207,-2.44896,0.207412
5.0,-8,-4,0.0,0.0,0.0,0.0322977,-0.149369,0.0664064,0.00697877,0.045404,-0.0977302,-2.44243,0.205897
5.0,-8,-3,0.0,0.0,0.0,0.0322288,-0.148892,0.0495629,0.00523618,0.0452749,-0.072912,-2.43719,0.204668
5.0,-8,-2,0.0,0.0,0.0,0.0320238,-0.148521,0.0329501,0.00350856,0.0451648,-0.0484134,-2.43333,0.203782
5.0,-8,-1,0.0,0.0,0.0,0.0319322,-0.148306,0.0165203,0.00176614,0.0451021,-0.0242212,-2.43098,0.203234
5.0,-8,0,0.0,0.0,0.0,0.0319719,-0.148279,0.000146387,3.43392e-05,0.0450735,-0.000134588,-2.43022,0.203066
5.0,-8,1,0.0,0.0,0.0,0.0319246,-0.148305,-0.0162161,-0.00170046,0.0450997,0.0239343,-2.43095,0.203233
5.0,-8,2,0.0,0.0,0.0,0.0320942,-0.148525,-0.0326488,-0.00343103,0.045166,0.0481566,-2.43331,0.203783
5.0,-8,3,0.0,0.0,0.0,0.0321932,-0.148863,-0.0492561,-0.0051645,0.0452582,0.0725846,-2.43714,0.204671
5.0,-8,4,0.0,0.0,0.0,0.0324895,-0.149334,-0.0661162,-0.00690433,0.0453932,0.0973768,-2.44237,0.205902
5.0,-8,5,0.0,0.0,0.0,0.032575,-0.149941,-0.0833042,-0.00864226,0.045558,0.122826,-2.44886,0.207417
5.0,-7,-6,0.0,0.0,0.0,0.0338277,-0.11985,0.100133,0.0100722,0.0380281,-0.148178,-2.45549,0.216148
5.0,-7,-5,0.0,0.0,0.0,0.0336286,-0.119099,0.0827049,0.00838626,0.0378327,-0.12229,-2.44748,0.214419
5.0,-7,-4,0.0,0.0,0.0,0.033245,-0.11845,0.0656717,0.00671536,0.0376666,-0.0969881,-2.4407,0.212955
5.0,-7,-3,0.0,0.0,0.0,0.0331833,-0.117974,0.049006,0.00503135,0.03754,-0.0723493,-2.43526,0.211768
5.0,-7,-2,0.0,0.0,0.0,0.032964,-0.117611,0.0325714,0.00336899,0.037432,-0.0480262,-2.4313,0.210916
5.0,-7,-1,0.0,0.0,0.0,0.0328732,-0.117408,0.0163163,0.00170027,0.0373723,-0.0239989,-2.42891,0.210395
5.0,-7,0,0.0,0.0,0.0,0.0327791,-0.117373,0.000145139,3.43109e-05,0.0373523,-0.000130969,-2.42811,0.210221
5.0,-7,1,0.0,0.0,0.0,0.0328775,-0.117413,-0.0160221,-0.00163069,0.0373685,0.0237249,-2.4289,0.210399
5.0,-7,2,0.0,0.0,0.0,0.0330656,-0.117625,-0.0322786,-0.00328888,0.0374341,0.0477851,-2.43129,0.210916
5.0,-7,3,0.0,0.0,0.0,0.0331323,-0.117955,-0.0487099,-0.00496323,0.0375214,0.0720332,-2.43525,0.211776
5.0,-7,4,0.0,0.0,0.0,0.0334226,-0.118428,-0.0653917,-0.00664343,0.0376552,0.0966457,-2.44067,0.212966
5.0,-7,5,0.0,0.0,0.0,0.0335107,-0.11903,-0.0823976,-0.00831894,0.0378176,0.12193,-2.44743,0.21443
5.0,-6,-6,0.0,0.0,0.0,0.0349212,-0.0894112,0.0991285,0.00972489,0.0304728,-0.147166,-2.45259,0.223256
5.0,-6,-5,0.0,0.0,0.0,0.0346933,-0.0886784,0.081857,0.00809588,0.0302852,-0.121471,-2.44435,0.22161
5.0,-6,-4,0.0,0.0,0.0,0.0343249,-0.088039,0.0649912,0.00648421,0.0301197,-0.0963251,-2.43736,0.220218
5.0,-6,-3,0.0,0.0,0.0,0.0342849,-0.0875745,0.0484975,0.00486391,0.0300002,-0.0718476,-2.43175,0.219086
5.0,-6,-2,0.0,0.0,0.0,0.0340846,-0.0872161,0.0322275,0.0032567,0.0298985,-0.0476984,-2.42766,0.218272
5.0,-6,-1,0.0,0.0,0.0,0.033944,-0.0870039,0.016132,0.0016487,0.0298371,-0.0238182,-2.42517,0.217785
5.0,-6,0,0.0,0.0,0.0,0.0336341,-0.0869266,0.000140316,3.3756e-05,0.0298384,-0.000129164,-2.42427,0.217604
5.0,-6,1,0.0,0.0,0.0,0.0339631,-0.087,-0.0158557,-0.00158108,0.0298288,0.0235758,-2.42515,0.217787
5.0,-6,2,0.0,0.0,0.0,0.0341863,-0.087214,-0.0319505,-0.00318013,0.0298944,0.0474527,-2.42763,0.218277
5.0,-6,3,0.0,0.0,0.0,0.034186,-0.0875297,-0.0482096,-0.0047954,0.0299773,0.0715265,-2.43171,0.219097
5.0,-6,4,0.0,0.0,0.0,0.0345253,-0.0879995,-0.0647237,-0.00641019,0.030105,0.0959902,-2.43729,0.220231
5.0,-6,5,0.0,0.0,0.0,0.0346233,-0.0885965,-0.081566,-0.00802537,0.0302626,0.12111,-2.44427,0.221627
5.0,-5,-6,0.0,0.0,0.0,0.036358,-0.0593506,0.0982047,0.00940093,0.0230539,-0.146271,-2.44794,0.230446
5.0,-5,-5,0.0,0.0,0.0,0.0361151,-0.0586274,0.0810787,0.00782659,0.0228677,-0.120703,-2.43944,0.228896
5.0,-5,-4,0.0,0.0,0.0,0.0358009,-0.0580133,0.0643721,0.00626723,0.0227167,-0.0957624,-2.43223,0.227584
5.0,-5,-3,0.0,0.0,0.0,0.0357326,-0.0575507,0.0480261,0.00470006,0.0225948,-0.071401,-2.42645,0.226517
5.0,-5,-2,0.0,0.0,0.0,0.0355161,-0.0571934,0.031913,0.00314685,0.0225025,-0.0473685,-2.42221,0.225748
5.0,-5,-1,0.0,0.0,0.0,0.0353706,-0.0569912,0.0159765,0.00159153,0.0224418,-0.0236673,-2.41961,0.22528
5.0,-5,0,0.0,0.0,0.0,0.0350448,-0.0569104,0.000131992,3.46988e-05,0.0224431,-0.000110719,-2.41872,0.225122
5.0,-5,1,0.0,0.0,0.0,0.0353818,-0.0569831,-0.0157126,-0.00152265,0.0224366,0.0234559,-2.4196,0.225285
5.0,-5,2,0.0,0.0,0.0,0.0355975,-0.0571858,-0.0316447,-0.0030712,0.0224944,0.0471512,-2.42219,0.225757
5.0,-5,3,0.0,0.0,0.0,0.0356401,-0.0575043,-0.0477496,-0.0046332,0.0225774,0.0710713,-2.4264,0.226529
5.0,-5,4,0.0,0.0,0.0,0.0359086,-0.0579589,-0.06411,-0.00619483,0.0227064,0.0953926,-2.43216,0.227599
5.0,-5,5,0.0,0.0,0.0,0.0360133,-0.0585481,-0.0808023,-0.00775798,0.0228573,0.120367,-2.43937,0.228916
5.0,-4,-6,0.0,0.0,0.0,0.0379891,-0.0295382,0.0973638,0.00911177,0.0157665,-0.14543,-2.44149,0.237609
5.0,-4,-5,0.0,0.0,0.0,0.0377275,-0.0288269,0.0803714,0.00758594,0.0155842,-0.119988,-2.43275,0.236164
5.0,-4,-4,0.0,0.0,0.0,0.0375337,-0.028238,0.0638117,0.0060678,0.0154493,-0.0952207,-2.42533,0.234942
5.0,-4,-3,0.0,0.0,0.0,0.0373414,-0.0277806,0.0475976,0.00455293,0.0153294,-0.070997,-2.41938,0.233946
5.0,-4,-2,0.0,0.0,0.0,0.0371697,-0.0274298,0.0316288,0.00304688,0.0152352,-0.0471084,-2.415,0.233231
5.0,-4,-1,0.0,0.0,0.0,0.0370156,-0.0272249,0.0158316,0.00154077,0.0151779,-0.0235337,-2.41234,0.232794
5.0,-4,0,0.0,0.0,0.0,0.036693,-0.0271467,0.00012628,3.25526e-05,0.0151787,-0.000117663,-2.41143,0.232647
5.0,-4,1,0.0,0.0,0.0,0.0370421,-0.0272216,-0.0155737,-0.00147464,0.0151699,0.0232971,-2.41232,0.232797
5.0,-4,2,0.0,0.0,0.0,0.0372233,-0.0274207,-0.031372,-0.00297726,0.0152254,0.0468564,-2.41496,0.233237
5.0,-4,3,0.0,0.0,0.0,0.037289,-0.0277303,-0.0473363,-0.00448899,0.0153078,0.070646,-2.41931,0.233957
5.0,-4,4,0.0,0.0,0.0,0.0375211,-0.0281793,-0.0635534,-0.00600379,0.015431,0.094852,-2.42524,0.234958
5.0,-4,5,0.0,0.0,0.0,0.0376164,-0.0287512,-0.0801084,-0.00751679,0.0155818,0.119699,-2.43267,0.236186
5.0,-3,-6,0.0,0.0,0.0,0.039781,0.000150467,0.0966086,0.00885593,0.00858632,-0.144675,-2.43331,0.244637
5.0,-3,-5,0.0,0.0,0.0,0.0395083,0.000849378,0.0797426,0.00737417,0.00840961,-0.119347,-2.42437,0.243308
5.0,-3,-4,0.0,0.0,0.0,0.0393217,0.0014214,0.0633016,0.00589598,0.00828388,-0.0947255,-2.41674,0.242179
5.0,-3,-3,0.0,0.0,0.0,0.039138,0.00187228,0.0472208,0.0044202,0.00816772,-0.07063,-2.41058,0.241255
5.0,-3,-2,0.0,0.0,0.0,0.0389114,0.00221577,0.0313849,0.00296445,0.00807529,-0.0469098,-2.40605,0.240608
5.0,-3,-1,0.0,0.0,0.0,0.0387711,0.0024174,0.0156986,0.00149647,0.0080212,-0.0234089,-2.40336,0.240192
5.0,-3,0,0.0,0.0,0.0,0.0384571,0.00249688,0.000122559,3.24857e-05,0.0080239,-0.000111517,-2.40243,0.240058
5.0,-3,1,0.0,0.0,0.0,0.0390079,0.00239668,-0.0154567,-0.00142387,0.00802915,0.0232337,-2.40334,0.240194
5.0,-3,2,0.0,0.0,0.0,0.0389838,0.00222852,-0.0311384,-0.00289636,0.00806458,0.046646,-2.406,0.240616
5.0,-3,3,0.0,0.0,0.0,0.0390479,0.00192001,-0.046967,-0.00435937,0.00814719,0.0703013,-2.41051,0.241267
5.0,-3,4,0.0,0.0,0.0,0.0393035,0.00148106,-0.0630538,-0.00583422,0.00826696,0.0943653,-2.41665,0.242197
5.0,-3,5,0.0,0.0,0.0,0.0394399,0.00091878,-0.0794887,-0.00730512,0.0084064,0.119072,-2.42423,0.243327
